season,week,celebrity_name,vote_mean,vote_std,vote_CI_lower,vote_CI_upper,judge_rank,judge_score,is_eliminated,consistency
8,6,Lil' Kim,0.15514836819659492,0.057955670899698865,0.06021603139395747,0.2847950759637219,1.0,28.0,False,0.05
8,6,Steve-O,0.06454973524539753,0.023689048634373187,0.02141949241360779,0.11178526492204689,8.0,16.0,True,0.05
8,6,Melissa Rycroft,0.13979376715282252,0.055578798455254944,0.0511728219752724,0.265028591184918,2.0,27.0,False,0.05
8,7,Gilles Marini,0.1475712010409004,0.05635287185701169,0.0599634520685967,0.2775835595452516,3.0,27.0,False,0.05
8,7,Lawrence Taylor,0.07592527138154238,0.025582040996319402,0.02762310501625289,0.1251955896539304,7.0,21.0,True,0.05
8,7,Ty Murray,0.1423738774237361,0.052605228235069953,0.0608429399086325,0.26513476489139404,6.0,24.0,False,0.05
8,7,Shawn Johnson,0.16472661731728588,0.06022278193218777,0.06850470186070817,0.30047200948784547,2.0,28.0,False,0.05
8,7,Chuck Wicks,0.14671665249907462,0.056182571818355516,0.05942502270202179,0.27569399803585565,3.0,27.0,False,0.05
8,7,Lil' Kim,0.1648432851260632,0.05947865237257231,0.07077061152941022,0.29918044273304495,5.0,26.0,False,0.05
8,7,Melissa Rycroft,0.15784309521140302,0.05935304244627755,0.06403946146266701,0.2927133605770395,1.0,29.0,False,0.05
8,8,Gilles Marini,0.17509382823728734,0.061362922715228106,0.08015652880855044,0.317314304411145,2.0,27.5,False,0.05
8,8,Ty Murray,0.1719093143018053,0.05850428133730309,0.08193806093996563,0.30831828068667305,3.0,26.0,False,0.05
8,8,Shawn Johnson,0.1901028611945216,0.063088073829066,0.09196294613959283,0.3342390492033388,3.0,26.0,False,0.05
8,8,Chuck Wicks,0.08395044837326698,0.025343487703677163,0.03498403786551615,0.13199248556856455,5.0,25.5,True,0.05
8,8,Lil' Kim,0.19519314732713247,0.06640651820722676,0.0903311020040632,0.3448205254794931,1.0,28.0,False,0.05
8,8,Melissa Rycroft,0.18375040056598305,0.057652463802070356,0.09544768206983323,0.31984150123601907,6.0,23.0,False,0.05
8,9,Gilles Marini,0.21311197487318467,0.06825031429706996,0.10662036234446452,0.37103952028610104,2.0,28.0,False,0.05
8,9,Ty Murray,0.21956063854718952,0.060613345670496706,0.12348246411678432,0.3620602353811562,5.0,23.0,False,0.05
8,9,Shawn Johnson,0.23121818108911477,0.0725426859850625,0.11714546069349051,0.39468220613033234,2.0,28.0,False,0.05
8,9,Lil' Kim,0.11504568922748695,0.030701211636994644,0.05416768936493415,0.17107524203419833,4.0,26.0,True,0.05
8,9,Melissa Rycroft,0.2210635162630215,0.07063859415672501,0.11076407250675954,0.38221012434049956,1.0,28.5,False,0.05
8,10,Gilles Marini,0.27214303228367337,0.08715912299233444,0.13002585219275892,0.4672275512867914,1.0,30.0,False,0.05
8,10,Ty Murray,0.153764162286888,0.04779543030668438,0.06039242546282387,0.24098408166314758,4.0,24.0,True,0.05
8,10,Shawn Johnson,0.2940421556268737,0.08905777664789624,0.14810292639685113,0.4904714157197585,2.0,28.0,False,0.05
8,10,Melissa Rycroft,0.2800506498025722,0.08564974054021396,0.13978713684673338,0.4724455575801628,3.0,27.5,False,0.05
8,11,Gilles Marini,0.31385281466187737,0.11119195210404283,0.12127438920989775,0.5492839324161095,2.0,29.0,False,1.0
8,11,Shawn Johnson,0.35773818220922454,0.11534808840279513,0.15191512723030665,0.5978223452442374,1.0,30.0,False,1.0
8,11,Melissa Rycroft,0.3284090031288913,0.11263494030883031,0.13115611700703178,0.5644097703347005,3.0,28.5,False,1.0
9,1,Ashley Hamiliton,0.02439857450587758,0.008715127394213644,0.008600678825946718,0.04215280781988539,15.0,18.9999,True,0.05
9,1,Debi Mazar,0.05835241999321837,0.025251032476841555,0.021311562842154155,0.11806295823252548,10.0,22.0,False,0.05
9,1,Melissa Joan Hart,0.06128369585122892,0.026646861852073895,0.021373321273976037,0.12366892118388054,9.0,24.0,False,0.05
9,1,Mark Dacascos,0.06541379321492859,0.027927188643914157,0.02207405149532221,0.12984747567383442,6.0,28.9998,False,0.05
9,1,Chuck Liddell,0.06012165617909635,0.025862346707942376,0.022112050457776856,0.12137592177796398,10.0,22.0,False,0.05
9,1,Natalie Coughlin,0.06320437746362718,0.02753850989407141,0.02125863593172035,0.12751080965320447,7.0,26.9998,False,0.05
9,1,Louie Vito,0.06398041494309915,0.02763522247063409,0.021620487117056695,0.12763936424936878,7.0,26.9998,False,0.05
9,1,Michael Irvin,0.057609791809019664,0.023653998612696982,0.023435386880227768,0.1143482408300362,14.0,19.0,False,0.05
9,1,Joanna Krupa,0.07904077390373812,0.03092432279888183,0.029872889605014344,0.14942565623576654,1.0,33.9999,False,0.05
9,1,Kathy Ireland,0.05957580221838057,0.024886232517808367,0.023390015649956113,0.11867585948808135,12.0,19.9999,False,0.05
9,1,Tom DeLay,0.059478151128865384,0.02485102617368749,0.02347637459864282,0.11847990393567304,12.0,19.9999,False,0.05
9,1,Macy Gray,0.058039212686783415,0.02378338661754866,0.023590267847171675,0.11513577519879185,15.0,18.9999,False,0.05
9,1,Aaron Carter,0.0737016835210258,0.02970961230360292,0.02697292978874247,0.14117259813302072,2.0,31.9999,False,0.05
9,1,Mya,0.07638067073885013,0.030230730552825855,0.02844258912069079,0.14543172885772224,3.0,30.9999,False,0.05
9,1,Donny Osmond,0.06878965962736298,0.028829923810401965,0.023784833077825748,0.13521313039425942,5.0,29.9999,False,0.05
9,1,Kelly Osbourne,0.0706293222148963,0.029129470913784376,0.025035462404602242,0.1370016480758974,4.0,30.9998,False,0.05
9,2,Debi Mazar,0.0709499039136371,0.0315238014038234,0.025091051853298584,0.14518530853719286,4.0,21.0,False,0.05
9,2,Melissa Joan Hart,0.07174356188099013,0.030622174715761088,0.02774236474691012,0.14538980485171696,9.0,19.0,False,0.05
9,2,Mark Dacascos,0.0708274982255862,0.03136031654902262,0.025027508022278818,0.14501324544523575,4.0,21.0,False,0.05
9,2,Chuck Liddell,0.07197197189019172,0.030653513183859796,0.027931401174052323,0.14499908774273168,9.0,19.0,False,0.05
9,2,Natalie Coughlin,0.07115248090900907,0.03156032912276199,0.025130565817988955,0.14506481093658494,4.0,21.0,False,0.05
9,2,Louie Vito,0.0710966732139961,0.030382459104599423,0.027272083172224976,0.14322947318624996,9.0,19.0,False,0.05
9,2,Michael Irvin,0.07000804129845276,0.03059614380510714,0.02566071973896846,0.14283175572275075,7.0,20.0,False,0.05
9,2,Joanna Krupa,0.07797952868760864,0.032638076208537106,0.02934669162291875,0.15381823325608823,7.0,20.0,False,0.05
9,2,Kathy Ireland,0.028340794723117384,0.009473148319622132,0.010691723713815498,0.04720911002267985,13.0,18.0,True,0.05
9,2,Tom DeLay,0.07194486885129353,0.029809904478084626,0.02920699738675455,0.1431993262150274,13.0,18.0,False,0.05
9,2,Aaron Carter,0.08422839630820018,0.03541646517217685,0.028961639563703297,0.16601173423221813,1.0,27.0,False,0.05
9,2,Mya,0.0891273933370659,0.03630198350571194,0.03193225835860714,0.1722128077664115,1.0,27.0,False,0.05
9,2,Donny Osmond,0.07803864140074616,0.03409617593304086,0.02596472376824895,0.15720200845723362,3.0,25.0,False,0.05
9,2,Kelly Osbourne,0.07259024536010308,0.03089791437151738,0.02798237283553123,0.1461202387353778,9.0,19.0,False,0.05
9,3,Debi Mazar,0.02860456433670094,0.010445879631642847,0.009792814783834796,0.04987189839928008,10.0,17.0,True,0.05
9,3,Melissa Joan Hart,0.07665287523604092,0.033753083686183294,0.02734679407431338,0.15631220599687354,8.0,19.0,False,0.05
9,3,Mark Dacascos,0.07423236135277667,0.0324646315271673,0.027546227613070854,0.15166984705205355,9.0,18.0,False,0.05
9,3,Chuck Liddell,0.07644863910504239,0.03233559167619127,0.029680953614270766,0.15395669110552593,10.0,17.0,False,0.05
9,3,Natalie Coughlin,0.08526996448843961,0.03721891611741983,0.027627439032172622,0.17125234710467524,2.0,26.0,False,0.05
9,3,Louie Vito,0.07651469555548054,0.034188663782959164,0.025908646377192278,0.15736648078019036,6.0,20.0,False,0.05
9,3,Michael Irvin,0.0766160980835569,0.029047223772969036,0.03566768961201566,0.14787243511425102,13.0,14.0,False,0.05
9,3,Joanna Krupa,0.08917229782465746,0.037834729715462034,0.030429011245732825,0.1761818512760187,3.0,23.0,False,0.05
9,3,Tom DeLay,0.07790367439360787,0.03094593540500743,0.03382055698888648,0.15267126631441702,12.0,15.0,False,0.05
9,3,Aaron Carter,0.08234490037600717,0.03597857770894409,0.027998129732710233,0.1661914676484251,4.0,21.0,False,0.05
9,3,Mya,0.09797515819510665,0.03954442555065064,0.03524458814761662,0.1880182442004152,1.0,27.0,False,0.05
9,3,Donny Osmond,0.07931602511328639,0.035407951622175034,0.026152778150559684,0.1622603804244048,4.0,21.0,False,0.05
9,3,Kelly Osbourne,0.0789487459392951,0.034861337010491246,0.02727649291787994,0.16050053292173663,6.0,20.0,False,0.05
9,4,Melissa Joan Hart,0.10175503655696824,0.042605049749588356,0.03466581915271337,0.1994762034419786,1.0,28.0,False,0.05
9,4,Mark Dacascos,0.08898427483234733,0.03889564158436957,0.03079604409869558,0.17949354943054466,7.0,22.0,False,0.05
9,4,Chuck Liddell,0.0394268675554799,0.014265094566302513,0.013663790239467954,0.06811625115564798,9.0,17.0,True,0.05
9,4,Natalie Coughlin,0.09244261834193303,0.04022582195035105,0.031078981316302105,0.18549248120811948,4.0,24.0,False,0.05
9,4,Louie Vito,0.08945268118581212,0.03441746019642044,0.0389862140696685,0.17248988062980944,10.0,16.0,False,0.05
9,4,Michael Irvin,0.08818818929650843,0.03396962680668241,0.03832521447755242,0.1697627792900544,10.0,16.0,False,0.05
9,4,Joanna Krupa,0.10641397079164246,0.043402393846067304,0.03813357052917435,0.20535253310660995,3.0,26.0,False,0.05
9,4,Aaron Carter,0.0924566948114938,0.037193962395904764,0.036938479121676394,0.18023384350085228,8.0,18.0,False,0.05
9,4,Mya,0.11198115138159793,0.0446448825045845,0.04077279692948875,0.2139453627406998,1.0,28.0,False,0.05
9,4,Donny Osmond,0.09455572029861754,0.040736681357656665,0.03248863518446789,0.18853208595805934,4.0,24.0,False,0.05
9,4,Kelly Osbourne,0.09434279494760017,0.04050343165111254,0.032609205399954225,0.18812927791642314,6.0,23.0,False,0.05
9,5,Melissa Joan Hart,0.1026803878505878,0.04035320488776289,0.04317346348223119,0.19794128837626063,7.0,23.0,False,0.05
9,5,Mark Dacascos,0.10233033228732007,0.042030037713394114,0.03921927484014519,0.19977947614005184,3.0,26.0,False,0.05
9,5,Natalie Coughlin,0.043881960201352724,0.014228683380505841,0.01704308567300917,0.0717427108635808,8.0,22.0,True,0.05
9,5,Louie Vito,0.10172645962673736,0.03894146728947332,0.04432196581706936,0.19422831146664749,8.0,22.0,False,0.05
9,5,Michael Irvin,0.10074925469579668,0.03774454950954018,0.04574620395449312,0.1913954929994631,10.0,21.0,False,0.05
9,5,Joanna Krupa,0.11041406680774261,0.043033545575157935,0.04577739878770925,0.21085858240447883,4.0,24.0,False,0.05
9,5,Aaron Carter,0.10670558465765202,0.041883133848701494,0.04409034347058188,0.20442590169329372,4.0,24.0,False,0.05
9,5,Mya,0.11652856913135178,0.04537140363306855,0.04552116221265798,0.22000295637423603,2.0,27.0,False,0.05
9,5,Donny Osmond,0.11017868813441531,0.04464069442149024,0.04051946596078161,0.2118165760636411,1.0,29.0,False,0.05
9,5,Kelly Osbourne,0.10480469660704886,0.04162758214305312,0.04277882294694999,0.20241072729397674,4.0,24.0,False,0.05
9,6,Melissa Joan Hart,0.052700692366645596,0.01727877451276697,0.020711251734975258,0.0871383590801759,8.0,23.9999,True,0.05
9,6,Mark Dacascos,0.11462909326178693,0.04545692077230593,0.0440768756508166,0.21894424044214275,4.0,32.0,False,0.05
9,6,Louie Vito,0.10968791717587242,0.03942649731486346,0.0499681716428185,0.20218349466207372,7.0,24.0,False,0.05
9,6,Michael Irvin,0.10992657498093153,0.03750118312025204,0.053173821530120846,0.1990716899346617,9.0,21.9998,False,0.05
9,6,Joanna Krupa,0.13310601193541727,0.04904576810546083,0.05332902007782762,0.2433221772224658,1.0,35.9999,False,0.05
9,6,Aaron Carter,0.12303472451499381,0.04715225065117641,0.04852033341828224,0.2302021570049031,3.0,32.9998,False,0.05
9,6,Mya,0.12936285130104835,0.04820302744760652,0.05211362530647726,0.23740555469669197,2.0,33.0,False,0.05
9,6,Donny Osmond,0.1159837711109844,0.04522005762653077,0.04590379615225304,0.21960089951131703,5.0,30.9999,False,0.05
9,6,Kelly Osbourne,0.1115683633523206,0.040720724169877584,0.04974541806964703,0.2067061043731296,6.0,24.9998,False,0.05
9,7,Mark Dacascos,0.07406910745855406,0.02421557583878617,0.027712950150555353,0.12030176483528784,7.0,21.5,True,0.05
9,7,Michael Irvin,0.1453087678773862,0.05323682287233924,0.06360349198633745,0.2698444720288426,6.0,23.5,False,0.05
9,7,Joanna Krupa,0.1623690887125518,0.06063214512916033,0.06663555075375341,0.29952518036110826,1.0,27.5,False,0.05
9,7,Aaron Carter,0.15566383481757734,0.05874179379411494,0.06477533794093299,0.2904173432887818,2.0,26.5,False,0.05
9,7,Mya,0.16074025762716265,0.05837737745731985,0.070390504401842,0.2950127716717125,5.0,24.5,False,0.05
9,7,Donny Osmond,0.150316039310928,0.057131906139632115,0.06260728127323013,0.2825239895410629,3.0,26.0,False,0.05
9,7,Kelly Osbourne,0.15153290419584106,0.05732609670840853,0.06301892644755573,0.28320400558650655,3.0,26.0,False,0.05
9,8,Joanna Krupa,0.224869909685925,0.07083377675962495,0.11338591235824963,0.38630281137619665,2.0,26.0,False,0.05
9,8,Aaron Carter,0.11144326575653092,0.03239536730254219,0.048121568453191724,0.1715739568695865,4.0,25.0,True,0.05
9,8,Mya,0.23167259597306913,0.07707030701087317,0.10888881236125998,0.40420018547239234,1.0,29.5,False,0.05
9,8,Donny Osmond,0.21559357940048507,0.06705945997398466,0.10960891588010771,0.37120890138022056,4.0,25.0,False,0.05
9,8,Kelly Osbourne,0.2164206491839885,0.06820852700350136,0.10924832857479909,0.3743165166751315,3.0,25.5,False,0.05
9,9,Joanna Krupa,0.14682610215127556,0.039421857042146485,0.06714404828580657,0.21701998643734233,2.0,27.0,True,0.05
9,9,Mya,0.29164178926328205,0.08532417850035232,0.15534358585939123,0.4811920762937022,1.0,28.9999,False,0.05
9,9,Donny Osmond,0.2815552222195104,0.07434076819182904,0.1607753335360881,0.45223254571139665,4.0,24.666600000000003,False,0.05
9,9,Kelly Osbourne,0.2799768863659294,0.07689772633321747,0.15583852602867979,0.45636643821288747,3.0,25.9998,False,0.05
9,10,Mya,0.35814144895158856,0.11802522245640394,0.14753850260142484,0.6018412617994409,2.0,28.3332,False,1.0
9,10,Donny Osmond,0.3315157376949414,0.11599812763124105,0.12892135475712016,0.5765093961813523,1.0,28.9998,False,1.0
9,10,Kelly Osbourne,0.31034281335346897,0.11408719983368758,0.1132908382292479,0.5522356831580278,3.0,25.2222,False,1.0
10,1,Aiden Turner,0.07425726065337632,0.037512380017268775,0.018863224863108412,0.1628896536325662,10.0,15.0,False,1.0
10,1,Shannen Doherty,0.08132870472894808,0.039289389390631174,0.022541487683075758,0.1733614021240848,6.0,18.0,False,1.0
10,1,Niecy Nash,0.08157610944404317,0.03903602728611254,0.022954911750748846,0.17258356988429172,6.0,18.0,False,1.0
10,1,Buzz Aldrin,0.0744761211459881,0.03772976850703868,0.018615779291802782,0.16313516211057258,11.0,14.0,False,1.0
10,1,Chad Ochocinco,0.08623352776843068,0.04019901156612727,0.025272056658291093,0.17920450122384513,6.0,18.0,False,1.0
10,1,Evan Lysacek,0.09510115144894384,0.04218579962216215,0.030094833485872035,0.1926445836561791,2.0,23.0,False,1.0
10,1,Pamela Anderson,0.1016277144584804,0.04336622995410359,0.03390592375022803,0.2005390370983436,3.0,21.0,False,1.0
10,1,Nicole Scherzinger,0.10373205822252636,0.04375553737214328,0.035150532959844334,0.20399391097448621,1.0,25.0,False,1.0
10,1,Erin Andrews,0.11270575947138405,0.04523378295610837,0.040505332152004546,0.21571339942860726,3.0,21.0,False,1.0
10,1,Kate Gosselin,0.10176169692921488,0.04326419059175251,0.03403557690131104,0.19993855413892692,9.0,16.0,False,1.0
10,1,Jake Pavelka,0.08719989572866102,0.04032833809711459,0.02574895182497139,0.1808485424285152,5.0,20.0,False,1.0
10,2,Aiden Turner,0.08643569386821964,0.03534327868965853,0.035855532221082245,0.17154617187041182,8.0,19.0,False,0.0445575
10,2,Shannen Doherty,0.030665638048269123,0.011089377132983693,0.011012226282669712,0.05352069771000442,6.0,20.0,True,0.0445575
10,2,Niecy Nash,0.08682633842574676,0.0371389000772259,0.032279838837056415,0.17458298535451514,5.0,21.0,False,0.0445575
10,2,Buzz Aldrin,0.10060188902341156,0.029525988731470578,0.059465181774223316,0.17376032772350763,11.0,12.0,False,0.0445575
10,2,Chad Ochocinco,0.0928825708608714,0.03340013023166177,0.04554519885001511,0.17435714881669878,9.0,16.0,False,0.0445575
10,2,Evan Lysacek,0.09267067301450665,0.039821203328119115,0.031804879785743465,0.18429460984545198,2.0,24.0,False,0.0445575
10,2,Pamela Anderson,0.09973924575996247,0.040957890908958974,0.03720140936143927,0.19411965879059084,4.0,22.0,False,0.0445575
10,2,Nicole Scherzinger,0.10459332204789899,0.04261777704905766,0.037132312200865984,0.2015989199272269,1.0,28.0,False,0.0445575
10,2,Erin Andrews,0.11154862805820089,0.04344291051685891,0.042457859013455106,0.21015587597211907,3.0,23.0,False,0.0445575
10,2,Kate Gosselin,0.10617204179992025,0.03706963164102146,0.052885634458188786,0.1951215519586874,10.0,15.0,False,0.0445575
10,2,Jake Pavelka,0.087863959092993,0.03653476107102776,0.034546875639212604,0.17424123735676808,6.0,20.0,False,0.0445575
10,3,Aiden Turner,0.09325649778496461,0.04154044987458901,0.030903187433336077,0.19062827275981856,7.0,20.0,False,0.05
10,3,Niecy Nash,0.09565169432023478,0.04268450711823019,0.031302589643226325,0.19545436539692687,4.0,21.0,False,0.05
10,3,Buzz Aldrin,0.051124547916520394,0.01936120116427367,0.015788904265477438,0.08893632288195223,10.0,13.0,True,0.05
10,3,Chad Ochocinco,0.09913231607246864,0.04297087653674218,0.034155313780292546,0.1987669467008605,7.0,20.0,False,0.05
10,3,Evan Lysacek,0.10827205661264507,0.04594673864528223,0.036032804906775226,0.21270902760239982,1.0,26.0,False,0.05
10,3,Pamela Anderson,0.10979225392130598,0.045622406106901804,0.03901678390684873,0.21456654992037805,4.0,21.0,False,0.05
10,3,Nicole Scherzinger,0.10687296209372642,0.0453107312505511,0.03662566953149975,0.2110154336345421,2.0,23.0,False,0.05
10,3,Erin Andrews,0.12553902663332162,0.04884369768966695,0.047279610637125144,0.23616675154993136,2.0,23.0,False,0.05
10,3,Kate Gosselin,0.11299248327244855,0.0435352693118778,0.04637388727232247,0.21434925969804897,9.0,15.0,False,0.05
10,3,Jake Pavelka,0.09736616137235958,0.0429796486776289,0.03252892301037288,0.19744743947809196,4.0,21.0,False,0.05
10,4,Aiden Turner,0.051030266713231465,0.018536307452093503,0.017230203697414424,0.08800853459612862,8.0,16.5,True,0.05
10,4,Niecy Nash,0.1055418353163364,0.04229785413613706,0.04170237684481215,0.20531750926623588,7.0,18.0,False,0.05
10,4,Chad Ochocinco,0.11316164733697279,0.047689697610350884,0.04053303016840498,0.22420146013165748,4.0,22.0,False,0.05
10,4,Evan Lysacek,0.11850327015776245,0.0497649132339535,0.04053727569588979,0.23189379793227813,1.0,26.0,False,0.05
10,4,Pamela Anderson,0.12545281456325982,0.05058844563748944,0.04599919323475665,0.24069920451034219,3.0,23.5,False,0.05
10,4,Nicole Scherzinger,0.1213603037286684,0.04997289400388414,0.042810040189547253,0.23482500758154629,2.0,25.0,False,0.05
10,4,Erin Andrews,0.1308171458925193,0.05035485359838864,0.05237547490942288,0.24565176766335434,5.0,19.5,False,0.05
10,4,Kate Gosselin,0.12773233936180073,0.046778143226705086,0.05681989723116387,0.236857042241445,9.0,16.0,False,0.05
10,4,Jake Pavelka,0.10640037692945678,0.04379467529901473,0.04085594559883375,0.21027442151267214,6.0,19.0,False,0.05
10,5,Niecy Nash,0.12005114348037847,0.045549086131744,0.05041499970247841,0.22798797946902258,6.0,18.0,False,0.05
10,5,Chad Ochocinco,0.12448369267189296,0.04674903980912721,0.05285535677260687,0.2345302436231696,6.0,18.0,False,0.05
10,5,Evan Lysacek,0.13278172655608422,0.05454429292617259,0.04695720889137349,0.2571159271529674,2.0,27.0,False,0.05
10,5,Pamela Anderson,0.13435167748982074,0.05242063076771757,0.05362404914014057,0.2543802018968189,5.0,21.0,False,0.05
10,5,Nicole Scherzinger,0.14358805511097442,0.056640379906102455,0.05249135963519526,0.2718136848523894,1.0,29.0,False,0.05
10,5,Erin Andrews,0.1490016077299964,0.056134277009210753,0.06100523049308618,0.27704619682142034,4.0,22.0,False,0.05
10,5,Kate Gosselin,0.07255695209468911,0.02254098457965277,0.029660029112287482,0.11617657567419776,8.0,15.0,True,0.05
10,5,Jake Pavelka,0.12318514486615892,0.05133159847603122,0.044610669546048906,0.242596403686216,3.0,23.0,False,0.05
10,6,Niecy Nash,0.14071734488860743,0.048058421000118874,0.06573986232102397,0.25289406250957025,6.0,25.9998,False,0.05
10,6,Chad Ochocinco,0.1477615416727284,0.053672405884489974,0.06389473824463854,0.2706313959726068,3.0,30.9999,False,0.05
10,6,Evan Lysacek,0.14297053749637734,0.04968466497742543,0.06603057529571672,0.2586437587099522,5.0,27.0,False,0.05
10,6,Pamela Anderson,0.1561774133634735,0.05512595123753586,0.06979745573111032,0.2811518437737584,4.0,29.9998,False,0.05
10,6,Nicole Scherzinger,0.16034069406325402,0.05806764861473591,0.06628044413322944,0.29034908963654726,1.0,35.9999,False,0.05
10,6,Erin Andrews,0.1773292347898553,0.060637906423079965,0.07779436773193063,0.3121087479590425,2.0,34.0,False,0.05
10,6,Jake Pavelka,0.07470323372570374,0.023888150207308508,0.02953584355002529,0.12111159217308162,7.0,24.9999,True,0.05
10,7,Niecy Nash,0.17465413113427916,0.05526016677402065,0.08967318030630375,0.3043619774976647,6.0,24.5,False,0.05
10,7,Chad Ochocinco,0.17826671156296026,0.05906457941915242,0.08830445770407526,0.3159871590500874,3.0,26.0,False,0.05
10,7,Evan Lysacek,0.17551194226974967,0.059461909767961396,0.08483808539180238,0.3140226461267376,1.0,27.0,False,0.05
10,7,Pamela Anderson,0.08855024588695348,0.024405602084802417,0.04048898012812297,0.13426602820236017,4.0,25.5,True,0.05
10,7,Nicole Scherzinger,0.18158065020614886,0.061163280667788755,0.08780719965230839,0.3227865502572864,1.0,27.0,False,0.05
10,7,Erin Andrews,0.2014363189399127,0.06423192891811204,0.10165554917977411,0.3473012246619167,4.0,25.5,False,0.05
10,8,Niecy Nash,0.11244017885904863,0.03740884154690224,0.04126365426379161,0.1836348528701045,5.0,21.5,True,0.05
10,8,Chad Ochocinco,0.21157078994779743,0.06892770174236935,0.1008483975658137,0.3709746659759318,4.0,22.5,False,0.05
10,8,Evan Lysacek,0.20831345066597337,0.07320936736460142,0.09156863512680738,0.374858684676956,2.0,26.5,False,0.05
10,8,Nicole Scherzinger,0.22212500619048664,0.07886791538877981,0.09462878636419372,0.3976558065738568,1.0,29.5,False,0.05
10,8,Erin Andrews,0.24555057433669358,0.08057082197545967,0.11398192472004537,0.42410436095587595,2.0,26.5,False,0.05
10,9,Chad Ochocinco,0.15404697321034247,0.04450155662371792,0.06581456839502002,0.2343600405087842,4.0,26.0,True,0.05
10,9,Evan Lysacek,0.2669139116963635,0.08082523736181578,0.1352246019195417,0.4490926358266713,1.0,29.5,False,0.05
10,9,Nicole Scherzinger,0.274696823913435,0.08234754307945663,0.14008889012626696,0.45902158362228207,1.0,29.5,False,0.05
10,9,Erin Andrews,0.30434229117986017,0.08602806511394087,0.16281868435058994,0.494356870823353,3.0,28.0,False,0.05
10,10,Evan Lysacek,0.3022918668066939,0.11065275269698759,0.11173406909438491,0.539737768191964,3.0,26.8887,False,1.0
10,10,Nicole Scherzinger,0.3285990033621822,0.113250386561558,0.13020004439815042,0.5666840496738091,1.0,28.7777,False,1.0
10,10,Erin Andrews,0.3691091298311291,0.11683936310181951,0.15873051251182532,0.6099757437005665,2.0,26.9998,False,1.0
11,1,David Hasselhoff,0.03414930273207858,0.012563502706722953,0.011355170078114072,0.05963729260796673,10.0,15.0,True,0.05
11,1,Florence Henderson,0.07936633513693261,0.03538210315279463,0.027439141316629077,0.16274375158046245,7.0,18.0,False,0.05
11,1,Kyle Massey,0.08682914666453478,0.03854487146062491,0.027534575571796675,0.17526241164859802,2.0,23.0,False,0.05
11,1,Jennifer Grey,0.1053979419281164,0.04211565972685658,0.03838191537029569,0.20070534684407676,1.0,24.0,False,0.05
11,1,Rick Fox,0.08946849548467325,0.03913561073300594,0.02959410187643452,0.18026398066884625,4.0,22.0,False,0.05
11,1,Kurt Warner,0.08063810374421933,0.03627612530881142,0.02697831826573527,0.1658225990471561,5.0,19.0,False,0.05
11,1,Margaret Cho,0.07899610338686144,0.032577622600014004,0.031615539652772695,0.15726579617893574,10.0,15.0,False,0.05
11,1,Michael Bolton,0.07918936978088738,0.03377708982258073,0.030353531428359764,0.15993643155794446,9.0,16.0,False,0.05
11,1,Brandy,0.10202164844125394,0.041587309018037116,0.0360905183847396,0.1967203699346494,2.0,23.0,False,0.05
11,1,The Situation,0.08870206145388207,0.035940453659491764,0.0359472170978503,0.17430658552684922,10.0,15.0,False,0.05
11,1,Audrina Patridge,0.08373848726103672,0.03700369767736484,0.028523762141192382,0.1704331009083069,5.0,19.0,False,0.05
11,1,Bristol Palin,0.09150300398552443,0.03836878672264307,0.03347709616783341,0.1802939836522759,7.0,18.0,False,0.05
11,2,Florence Henderson,0.08524316952924084,0.0381351027192812,0.02789515515260285,0.17487598816352992,8.0,19.0,False,0.05
11,2,Kyle Massey,0.09044101166339333,0.040293336959626766,0.02920030770182132,0.18431300264619854,3.0,22.0,False,0.05
11,2,Jennifer Grey,0.11182752380280545,0.044591849713996906,0.0406518701982961,0.21296112317472782,1.0,24.0,False,0.05
11,2,Rick Fox,0.09339367594700425,0.04068543716887855,0.03137438803229469,0.1877018201928029,5.0,21.0,False,0.05
11,2,Kurt Warner,0.0886774927838264,0.03969831377818088,0.02878263895561317,0.18189909833373605,5.0,21.0,False,0.05
11,2,Margaret Cho,0.083551386499363,0.0372816498530369,0.027866597599996913,0.17096789391575948,9.0,18.0,False,0.05
11,2,Michael Bolton,0.04658068782165249,0.01809049861719434,0.013655720250268996,0.08174714978522454,11.0,12.0,True,0.05
11,2,Brandy,0.10463609914246257,0.04315273797363745,0.03730138150097437,0.20362450332714715,5.0,21.0,False,0.05
11,2,The Situation,0.09596083789325463,0.04036514962870347,0.034664963840030094,0.1899605294227873,9.0,18.0,False,0.05
11,2,Audrina Patridge,0.09570982897615797,0.041354676049152,0.03170339177167806,0.19138008564210607,2.0,23.0,False,0.05
11,2,Bristol Palin,0.10397828594084044,0.043077523310369695,0.03667235277164867,0.20213341638499857,3.0,22.0,False,0.05
11,3,Florence Henderson,0.09641779912984448,0.03887341216838765,0.03860883254226307,0.1884168098776027,7.0,20.0,False,0.05
11,3,Kyle Massey,0.09845243052262427,0.04122522965649797,0.03591428703140822,0.19538411109253054,5.0,23.0,False,0.05
11,3,Jennifer Grey,0.11746899551617258,0.04598675988687415,0.04555554490000178,0.2225477582094513,2.0,24.0,False,0.05
11,3,Rick Fox,0.10448283858447616,0.043240667925950424,0.03811590443841732,0.2043435427342412,2.0,24.0,False,0.05
11,3,Kurt Warner,0.09826279704303845,0.04134247383099912,0.035947445002023494,0.1952435617376401,5.0,23.0,False,0.05
