season,week,celebrity_name,vote_mean,prior_mean,vote_std,vote_CI_lower,vote_CI_upper,consistency_acceptance,consistency_kl,is_eliminated
12,6,Kirstie Alley,0.15607098095210006,0.14356351963278915,0.08858542644234796,0.027229943147773692,0.35651260472623714,0.4284182001099597,0.027583766031610647,False
12,6,Hines Ward,0.14666502343301493,0.1368669822417176,0.08883670243254953,0.02232580582379155,0.3568884129732273,0.4284182001099597,0.027583766031610647,False
12,6,Chris Jericho,0.060489705921202654,0.1324218035762568,0.03626744751954348,0.007931496203636064,0.14404436876687093,0.4284182001099597,0.027583766031610647,True
12,6,Romeo,0.18453120289822342,0.17468113311749808,0.09697703340684595,0.03687745619198049,0.40183009274954323,0.4284182001099597,0.027583766031610647,False
12,6,Kendra Wilkinson,0.15312265579313492,0.13761178829682622,0.09091761002095271,0.025598597898712154,0.3933260964606559,0.4284182001099597,0.027583766031610647,False
12,7,Ralph Macchio,0.17237935409787694,0.15943817163766755,0.09625685691897887,0.02959347475034227,0.391381066461996,0.4012770436357735,0.03300706521380689,False
12,7,Chelsea Kane,0.17369116351751515,0.1599126970907434,0.09341789164216605,0.02965594554727769,0.3844955042988756,0.4012770436357735,0.03300706521380689,False
12,7,Kirstie Alley,0.1851862544825949,0.16298362085936963,0.09653335769364849,0.03599294476797342,0.40348733996009645,0.4012770436357735,0.03300706521380689,False
12,7,Hines Ward,0.17753915867903194,0.15917217674601133,0.09979104006246563,0.033869496365849266,0.40401639001462364,0.4012770436357735,0.03300706521380689,False
12,7,Romeo,0.2174264841844048,0.19934339477269755,0.1086220472116628,0.053853796077024646,0.46724029390259814,0.4012770436357735,0.03300706521380689,False
12,7,Kendra Wilkinson,0.07377758503857627,0.15914993889351037,0.0464782942914643,0.010453126595584734,0.17981374710516987,0.4012770436357735,0.03300706521380689,True
12,8,Ralph Macchio,0.21400928332482483,0.18421679929518178,0.10787491212633901,0.038210004899708334,0.4645709310150819,0.3404277693503108,0.04213247463558936,False
12,8,Chelsea Kane,0.21472729914155625,0.1905354428440095,0.1082955948313324,0.041235768746952894,0.45150388191409013,0.3404277693503108,0.04213247463558936,False
12,8,Kirstie Alley,0.23018845430991183,0.19655086394126126,0.1098620167801315,0.04293114260277028,0.4727858119748342,0.3404277693503108,0.04213247463558936,False
12,8,Hines Ward,0.2184341717435925,0.19122373594758754,0.11219960018481731,0.044189155576135404,0.49606512602809044,0.3404277693503108,0.04213247463558936,False
12,8,Romeo,0.12264079148011436,0.2374731579719599,0.0756310197696032,0.021704385396528646,0.3151139320463858,0.3404277693503108,0.04213247463558936,True
12,9,Ralph Macchio,0.1546674655708872,0.23765092551238304,0.08619333985534426,0.03236594235496413,0.3594743256096237,0.6305927642198619,0.021255957307977573,True
12,9,Chelsea Kane,0.2765179813385231,0.25950912374063634,0.1375103955543285,0.06143732506133429,0.6040407992837415,0.6305927642198619,0.021255957307977573,False
12,9,Kirstie Alley,0.28797337901401154,0.2530661909857741,0.13913832469649792,0.06689827482340387,0.5948249651783776,0.6305927642198619,0.021255957307977573,False
12,9,Hines Ward,0.2808411740765771,0.24977375976120653,0.13809008514485693,0.05809822648214229,0.5909466882087585,0.6305927642198619,0.021255957307977573,False
12,10,Chelsea Kane,0.33451990513726015,0.3312817469032787,0.16053651331944518,0.0635835610918789,0.6692604094670938,0.9999999999999998,3.0694440038756004e-05,False
12,10,Kirstie Alley,0.33267835618632285,0.3358380449594056,0.1597486097060191,0.07545090490645458,0.6721290382460158,0.9999999999999998,3.0694440038756004e-05,False
12,10,Hines Ward,0.3328017386764165,0.3328802081373156,0.16142992325717737,0.06858017144158568,0.6921467448779033,0.9999999999999998,3.0694440038756004e-05,False
13,1,Elisabetta Canalis,0.08720941245587184,0.07991467487069524,0.05644353319545591,0.013459191177663457,0.22375144408228032,0.3555276189757583,0.024427235988432418,False
13,1,David Arquette,0.08930258746240538,0.08173294849149099,0.05733734643835165,0.0123575982100824,0.22220857174635641,0.3555276189757583,0.024427235988432418,False
13,1,Ricki Lake,0.08837771029645794,0.08284257247663789,0.06043918677119822,0.01239427632282436,0.23044234425648075,0.3555276189757583,0.024427235988432418,False
13,1,J.R. Martinez,0.0839417548620766,0.08389845534848067,0.06056939356625115,0.008355541692165137,0.23019864724756117,0.3555276189757583,0.024427235988432418,False
13,1,Metta World Peace (Ron),0.027721013972618516,0.07934452244242791,0.015798585387306534,0.003421036097097557,0.06310918433338812,0.3555276189757583,0.024427235988432418,True
13,1,Hope Solo,0.08957860059156551,0.0872548843873189,0.05954120827589449,0.009882075079755913,0.2232259456357655,0.3555276189757583,0.024427235988432418,False
13,1,Chynna Phillips,0.0862337861985439,0.08396408052687397,0.05916712316208203,0.00970541660933042,0.2334748996865976,0.3555276189757583,0.024427235988432418,False
13,1,Kristin Cavallari,0.08415489604336336,0.08255352491055278,0.05989841836958465,0.009380910564234969,0.23287620361931297,0.3555276189757583,0.024427235988432418,False
13,1,Carson Kressley,0.08559155256900115,0.08104569099455895,0.05815231425303978,0.012407082734122516,0.22451833854283226,0.3555276189757583,0.024427235988432418,False
13,1,Chaz Bono,0.0889751925533723,0.08297571447277109,0.05710578449171613,0.015380263383585002,0.2290936394117187,0.3555276189757583,0.024427235988432418,False
13,1,Nancy Grace,0.09822324790540948,0.09376241068102172,0.06042327719524725,0.015441702542838918,0.25630091691583073,0.3555276189757583,0.024427235988432418,False
13,1,Rob Kardashian,0.09069024508931482,0.08071052039716994,0.05833381228892117,0.013574794000905074,0.23560671193118563,0.3555276189757583,0.024427235988432418,False
13,2,Elisabetta Canalis,0.02345759027115013,0.08947292021752482,0.016176417836189567,0.0028371693328254717,0.06149159235950911,0.1805415246448598,0.03848999725121837,True
13,2,David Arquette,0.09755861185316199,0.08900203286572843,0.06145859708979166,0.013411907795578689,0.24877942512006115,0.1805415246448598,0.03848999725121837,False
13,2,Ricki Lake,0.08779195953764939,0.09073728722762188,0.05399070304172185,0.015486630274916225,0.2160316824122131,0.1805415246448598,0.03848999725121837,False
13,2,J.R. Martinez,0.09600359684220994,0.08885865580009433,0.06537408845875593,0.013300295995766837,0.2743691023613605,0.1805415246448598,0.03848999725121837,False
13,2,Hope Solo,0.09622304926112663,0.09234227020135581,0.05847128035454648,0.017032362777559464,0.2444780059702096,0.1805415246448598,0.03848999725121837,False
13,2,Chynna Phillips,0.1014815178321228,0.08922839578160195,0.06376556700189885,0.01541838402879502,0.2491925566062828,0.1805415246448598,0.03848999725121837,False
13,2,Kristin Cavallari,0.09065654966839193,0.0891884472518768,0.057148954253120526,0.015864411071532608,0.2505058236944306,0.1805415246448598,0.03848999725121837,False
13,2,Carson Kressley,0.10020749363240139,0.08772945734199944,0.059594684877431865,0.015555420258278328,0.24590757652111273,0.1805415246448598,0.03848999725121837,False
13,2,Chaz Bono,0.10482571012232288,0.0898328536857819,0.06679325938049327,0.018004725552208577,0.2891527426470061,0.1805415246448598,0.03848999725121837,False
13,2,Nancy Grace,0.10500314792664342,0.10285480251133337,0.06568004560789686,0.016277533838345307,0.26128843478239794,0.1805415246448598,0.03848999725121837,False
13,2,Rob Kardashian,0.0967907730528203,0.09075287711508119,0.06250322077718,0.016867029535862565,0.2616371120684419,0.1805415246448598,0.03848999725121837,False
13,3,David Arquette,0.10549154511851727,0.09858404666945784,0.06658957882638813,0.017649141652321364,0.2748661754191085,0.2240342085259272,0.035517377536448604,False
13,3,Ricki Lake,0.09621288340813441,0.09665840275474255,0.0619331813452337,0.015674011084656787,0.24025182338682405,0.2240342085259272,0.035517377536448604,False
13,3,J.R. Martinez,0.10397267203478437,0.09883255966566036,0.06686080546359448,0.013653463815556753,0.2619604373037564,0.2240342085259272,0.035517377536448604,False
13,3,Hope Solo,0.10858514179173673,0.10120994878135156,0.06488007693688318,0.01588680540424834,0.2753074602546805,0.2240342085259272,0.035517377536448604,False
13,3,Chynna Phillips,0.10764089481264012,0.10065184901628213,0.0683169165733158,0.017304839693554376,0.26738711503378576,0.2240342085259272,0.035517377536448604,False
13,3,Kristin Cavallari,0.02937652232536693,0.09656152173113745,0.017873652236169168,0.004946816516292862,0.07341777428701991,0.2240342085259272,0.035517377536448604,True
13,3,Carson Kressley,0.11243327844990869,0.09892731715123654,0.0709812930939858,0.016260583237949603,0.28898619641662576,0.2240342085259272,0.035517377536448604,False
13,3,Chaz Bono,0.11564150695717285,0.09988940241593669,0.06351765302255187,0.020243040371615076,0.2708675675399385,0.2240342085259272,0.035517377536448604,False
13,3,Nancy Grace,0.1150639755526549,0.11026139772907324,0.06621190402676598,0.023077570924445654,0.27888091329325543,0.2240342085259272,0.035517377536448604,False
13,3,Rob Kardashian,0.10558157954908357,0.09842355408512164,0.06720134378308594,0.01681590699375095,0.28399152968110086,0.2240342085259272,0.035517377536448604,False
13,4,David Arquette,0.11560265693791245,0.10842796507862562,0.0734311833102262,0.021117370823961052,0.28933576572109,0.3034494152639446,0.03242469875635392,False
13,4,Ricki Lake,0.11365519678269634,0.10844495951500775,0.07295042310069011,0.015395231908710788,0.3018430369896258,0.3034494152639446,0.03242469875635392,False
13,4,J.R. Martinez,0.11195247651279291,0.1093800218962692,0.06853811531776062,0.01830222847631807,0.2808052227751746,0.3034494152639446,0.03242469875635392,False
13,4,Hope Solo,0.1223053952049819,0.11327565969334111,0.07298941355452357,0.01848786296033591,0.3071027237555808,0.3034494152639446,0.03242469875635392,False
13,4,Chynna Phillips,0.03888094101894556,0.10808018268848445,0.02391756619566033,0.005580512003562515,0.09422855916564357,0.3034494152639446,0.03242469875635392,True
13,4,Carson Kressley,0.12147378194871865,0.10905600775876324,0.07125932657547766,0.018683309215013558,0.2915198832970826,0.3034494152639446,0.03242469875635392,False
13,4,Chaz Bono,0.1225084249098707,0.11229315176155827,0.07200273562327926,0.020214824315995826,0.2961747145572607,0.3034494152639446,0.03242469875635392,False
13,4,Nancy Grace,0.13609498974600517,0.12197890359119125,0.07679862272059734,0.023025618374185677,0.32113385434835173,0.3034494152639446,0.03242469875635392,False
13,4,Rob Kardashian,0.1175261369380766,0.10906314801675913,0.07433095730673187,0.015871835131708565,0.2948658135618207,0.3034494152639446,0.03242469875635392,False
13,5,David Arquette,0.13363451212572153,0.12220833075641818,0.08316579276389145,0.01897684914446173,0.3482808902855561,0.4003085334329059,0.027731307542377515,False
13,5,Ricki Lake,0.12714522163906009,0.1209201338863245,0.08030048410732686,0.019149001382154453,0.31218000251076433,0.4003085334329059,0.027731307542377515,False
13,5,J.R. Martinez,0.1324546307419881,0.12278479450061007,0.08030013242265728,0.019521238071593935,0.32907705979625923,0.4003085334329059,0.027731307542377515,False
13,5,Hope Solo,0.13471213886310476,0.1274540824798687,0.08139793722478689,0.022565687531319427,0.32594574074785254,0.4003085334329059,0.027731307542377515,False
13,5,Carson Kressley,0.051631406096540176,0.12028106899161453,0.030232256951999055,0.007794048453425342,0.12062368506298858,0.4003085334329059,0.027731307542377515,True
13,5,Chaz Bono,0.1326000732215216,0.1237182005425748,0.07931882876600249,0.023941674992449164,0.31780099295250175,0.4003085334329059,0.027731307542377515,False
13,5,Nancy Grace,0.1545041631608504,0.13968606145617465,0.0850932431499793,0.031348589157393025,0.3648450816406097,0.4003085334329059,0.027731307542377515,False
13,5,Rob Kardashian,0.13331785415121272,0.12294732738641442,0.0840914479380296,0.022007564326963432,0.3462639403043263,0.4003085334329059,0.027731307542377515,False
13,6,David Arquette,0.15398325717347838,0.13882353869639932,0.09153854418009569,0.02663541178649908,0.3891480140003826,0.4309691807957121,0.025014076271583082,False
13,6,Ricki Lake,0.14619983153516436,0.14135648894424888,0.08876601288339815,0.02358792825824428,0.34898759451724926,0.4309691807957121,0.025014076271583082,False
13,6,J.R. Martinez,0.15024878531754257,0.1430476976855543,0.09121845144795274,0.02098495633005186,0.37869368240973905,0.4309691807957121,0.025014076271583082,False
13,6,Hope Solo,0.16054789504236855,0.14089200519983336,0.0900473933538529,0.027189954452965102,0.37656676946348405,0.4309691807957121,0.025014076271583082,False
13,6,Chaz Bono,0.067677512215302,0.13725498841034103,0.03777826498984847,0.01173553756737259,0.15077722230899182,0.4309691807957121,0.025014076271583082,True
13,6,Nancy Grace,0.16929515729383868,0.16057828564039636,0.08989550694747457,0.03268232894140862,0.3814404843125748,0.4309691807957121,0.025014076271583082,False
13,6,Rob Kardashian,0.15204756142230524,0.13804699542322665,0.09065281998887023,0.025539329037635825,0.366557755108351,0.4309691807957121,0.025014076271583082,False
13,7,David Arquette,0.07404550351060112,0.1618665782368919,0.04783282728317747,0.010692129369940805,0.18414724503868785,0.3890014466537447,0.03452671072406742,True
13,7,Ricki Lake,0.1761615567167306,0.16222439367660918,0.10025765921933354,0.029705837536850632,0.4050537210986533,0.3890014466537447,0.03452671072406742,False
13,7,J.R. Martinez,0.1838522209937446,0.1609874069281659,0.10163841216711086,0.0336134310690566,0.4138106063771904,0.3890014466537447,0.03452671072406742,False
13,7,Hope Solo,0.18665455936639988,0.17019996090209707,0.1012325145158748,0.03868643719175591,0.4420188923113478,0.3890014466537447,0.03452671072406742,False
13,7,Nancy Grace,0.2020602679610575,0.18136533853530246,0.10549322942381967,0.0382365036711697,0.4305315382440898,0.3890014466537447,0.03452671072406742,False
13,7,Rob Kardashian,0.1772258914514664,0.1633563217209336,0.1007424268302966,0.03395091009193526,0.42621872032476965,0.3890014466537447,0.03452671072406742,False
13,8,Ricki Lake,0.21631445195658497,0.1923473172593128,0.11308169944143812,0.04217321774782562,0.47107221118109716,0.4530330477748188,0.03163238907716255,False
13,8,J.R. Martinez,0.21669229337035942,0.20008260965336566,0.11821337210914923,0.045064620196812316,0.5145159031935612,0.4530330477748188,0.03163238907716255,False
13,8,Hope Solo,0.22685332550758938,0.20122115227219106,0.11812826910778917,0.041501518979748166,0.4921949100415337,0.4530330477748188,0.03163238907716255,False
13,8,Nancy Grace,0.11807833062788167,0.21410789480869763,0.06678784543873643,0.021456514204661613,0.2746155521163442,0.4530330477748188,0.03163238907716255,True
13,8,Rob Kardashian,0.22206159853758362,0.19224102600643275,0.11478388895644866,0.040582555947425894,0.49384157488749425,0.4530330477748188,0.03163238907716255,False
13,9,Ricki Lake,0.28180095589717896,0.2535150761041984,0.13829232656643417,0.05561541484990129,0.5888329674116457,0.6096584152264375,0.023544557707956354,False
13,9,J.R. Martinez,0.2761674300266666,0.24411692841050586,0.13304019129730071,0.05959202165233234,0.5693588680171177,0.6096584152264375,0.023544557707956354,False
13,9,Hope Solo,0.15900466723681755,0.24827328174548527,0.08885065059765232,0.029401674101791387,0.363213624824477,0.6096584152264375,0.023544557707956354,True
13,9,Rob Kardashian,0.28302694683933644,0.2540947137398104,0.13943918135642533,0.058774451546380196,0.5881158089435119,0.6096584152264375,0.023544557707956354,False
13,10,Ricki Lake,0.3319056912578756,0.333346302370498,0.16016248665181443,0.07249605776882062,0.6674270266277242,0.9999999999999998,2.5399715326911588e-05,False
13,10,J.R. Martinez,0.32968339330924334,0.33159804120771513,0.1614074230350946,0.07288433765330707,0.6854428885431366,0.9999999999999998,2.5399715326911588e-05,False
13,10,Rob Kardashian,0.33841091543288004,0.33505565642178686,0.16411254903079062,0.06616277766370003,0.6949994374432121,0.9999999999999998,2.5399715326911588e-05,False
14,1,William Levy,0.0923600346050345,0.09090491330540242,0.06313504894376366,0.010720700430986888,0.2517586995266006,0.9999999999999998,7.589040518789659e-05,False
14,1,Jack Wagner,0.08214063977584633,0.08248396471203068,0.05851420177449743,0.007989312689003748,0.22919721257687464,0.9999999999999998,7.589040518789659e-05,False
14,1,Sherri Sheperd,0.08071046904394182,0.08234447108889233,0.05684912148997931,0.00845773957267957,0.21867162063014015,0.9999999999999998,7.589040518789659e-05,False
14,1,Jaleel White,0.08422721567765055,0.08405690896290799,0.058813431790495266,0.00890372032928762,0.2319955327728126,0.9999999999999998,7.589040518789659e-05,False
14,1,Roshon Fegan,0.08277595063629442,0.08241969114892683,0.05999074190445147,0.008100392877012768,0.23311577690895885,0.9999999999999998,7.589040518789659e-05,False
14,1,Melissa Gilbert,0.08293521382305251,0.08265200612681697,0.05900449381074592,0.008412388855865222,0.23511421415692182,0.9999999999999998,7.589040518789659e-05,False
14,1,Martina Navratilova,0.07950453173571345,0.08101473403779155,0.05846510015829998,0.008421290060514612,0.2316282225720811,0.9999999999999998,7.589040518789659e-05,False
14,1,Donald Driver,0.08186739991410974,0.08159934450520907,0.05918096931457426,0.007084025592400302,0.22777031722496477,0.9999999999999998,7.589040518789659e-05,False
14,1,Gavin DeGraw,0.08036744155273869,0.08186500236514725,0.05790219287639656,0.008323582858777248,0.22925458648023525,0.9999999999999998,7.589040518789659e-05,False
14,1,Gladys Knight,0.08348391095266075,0.0833236482142147,0.05863669612087435,0.007986076624366645,0.22903621134455104,0.9999999999999998,7.589040518789659e-05,False
14,1,Katherine Jenkins,0.08578729919071369,0.08425581309014389,0.05978692551138746,0.010763165212242035,0.22845308577336113,0.9999999999999998,7.589040518789659e-05,False
14,1,Maria Menounos,0.0838398930922422,0.08307950244251638,0.05982757746486914,0.010466469267309148,0.23301201038302313,0.9999999999999998,7.589040518789659e-05,False
14,2,William Levy,0.09511682444473926,0.09169128005568052,0.064868421518302,0.012310470222920897,0.258732231730192,0.34980775330794545,0.02509262157468716,False
14,2,Jack Wagner,0.08733119472274666,0.0817657893525331,0.05875315462919106,0.009161714308496051,0.22612526089339055,0.34980775330794545,0.02509262157468716,False
14,2,Sherri Sheperd,0.08775055014101689,0.08188163815666206,0.06299084124398265,0.010386961075073288,0.25487070420508134,0.34980775330794545,0.02509262157468716,False
14,2,Jaleel White,0.08361561210096796,0.08285384723634631,0.056170929223618174,0.012403768579030826,0.22023189443822047,0.34980775330794545,0.02509262157468716,False
14,2,Roshon Fegan,0.09051065022465021,0.08351775501623777,0.06271792505856681,0.009712772552489968,0.24518411696094403,0.34980775330794545,0.02509262157468716,False
14,2,Melissa Gilbert,0.08994434172365094,0.08276076641938755,0.06048590799602688,0.0125766535343354,0.2416224361460307,0.34980775330794545,0.02509262157468716,False
14,2,Martina Navratilova,0.027212138710697647,0.0796216529910223,0.016485099561250483,0.002533845596610944,0.06333396013373564,0.34980775330794545,0.02509262157468716,True
14,2,Donald Driver,0.08712154223728795,0.08266856735060993,0.05946077273843033,0.010579524118111023,0.23211617545652205,0.34980775330794545,0.02509262157468716,False
14,2,Gavin DeGraw,0.09009489943619885,0.08176080488507317,0.0594828300397333,0.009905695154108102,0.2362407521614667,0.34980775330794545,0.02509262157468716,False
14,2,Gladys Knight,0.08815409598733702,0.08211400359720908,0.05646357305382151,0.014130267012042102,0.2303942253697711,0.34980775330794545,0.02509262157468716,False
14,2,Katherine Jenkins,0.08902132063015734,0.08474619629912473,0.06254352715210011,0.011740472684984965,0.24596824529657565,0.34980775330794545,0.02509262157468716,False
14,2,Maria Menounos,0.08412682964055,0.08461769864011337,0.05975197115754518,0.007788534097277295,0.22997584048555852,0.34980775330794545,0.02509262157468716,False
14,3,William Levy,0.10165475767888055,0.09891236877502342,0.06718674910400813,0.01625047699673114,0.24502657783424092,0.241502457367145,0.0341257850440101,False
14,3,Jack Wagner,0.02554109274714717,0.08919956327042262,0.0161665744231041,0.003198059702278151,0.06330919790664814,0.241502457367145,0.0341257850440101,True
14,3,Sherri Sheperd,0.09783758641175842,0.08922947326586848,0.06236518490529138,0.014881507086183274,0.2648262571830202,0.241502457367145,0.0341257850440101,False
14,3,Jaleel White,0.09766630969547668,0.0884930401353461,0.06582931074371162,0.012337961570132169,0.26446145367368756,0.241502457367145,0.0341257850440101,False
14,3,Roshon Fegan,0.099635371929794,0.0904926707412839,0.060745172547634056,0.018699248941130692,0.25122078089170635,0.241502457367145,0.0341257850440101,False
14,3,Melissa Gilbert,0.09796717400600545,0.09117701091068886,0.06029840999451747,0.01558021112605316,0.2445570926956143,0.241502457367145,0.0341257850440101,False
14,3,Donald Driver,0.0950269424124626,0.08981063245978421,0.06260084896702661,0.014509279615281388,0.24314129164268752,0.241502457367145,0.0341257850440101,False
14,3,Gavin DeGraw,0.09723529551443455,0.09063986758688032,0.06137980116157916,0.013281140223594187,0.24575851012029765,0.241502457367145,0.0341257850440101,False
14,3,Gladys Knight,0.09488230764980671,0.09008604683216731,0.061566533548432896,0.015074176832473942,0.24478016389286794,0.241502457367145,0.0341257850440101,False
14,3,Katherine Jenkins,0.09640232485858999,0.09167462559282233,0.06298251243113223,0.014222522363437197,0.2473654404702184,0.241502457367145,0.0341257850440101,False
14,3,Maria Menounos,0.09615083709564373,0.09028470042971233,0.05919893542097873,0.014458942940173865,0.23311069301640153,0.241502457367145,0.0341257850440101,False
14,4,William Levy,0.11842062216716787,0.10613896616685752,0.07347192622318752,0.023367645058598244,0.317022943027479,0.2766494003571515,0.03181460964013179,False
14,4,Sherri Sheperd,0.03299583059673022,0.09799619472230182,0.019710377630219593,0.00388949944412849,0.077506863396886,0.2766494003571515,0.03181460964013179,True
14,4,Jaleel White,0.10203594875534215,0.09863765076643562,0.06676864933238688,0.017226709521570783,0.26162953772991854,0.2766494003571515,0.03181460964013179,False
14,4,Roshon Fegan,0.10576087280420084,0.10075760060825764,0.06463537415459014,0.01655448800645693,0.2538492596909547,0.2766494003571515,0.03181460964013179,False
14,4,Melissa Gilbert,0.10972003187292934,0.09980629406948438,0.07224926042686586,0.01900987832105101,0.2859116856476487,0.2766494003571515,0.03181460964013179,False
14,4,Donald Driver,0.10290711496643637,0.09976869635429768,0.06681165066652431,0.012328650711778114,0.26070013726058344,0.2766494003571515,0.03181460964013179,False
14,4,Gavin DeGraw,0.1045870559610873,0.09936410946258485,0.07056110370208768,0.012909416316536632,0.2771235780118555,0.2766494003571515,0.03181460964013179,False
14,4,Gladys Knight,0.1095933093126385,0.0974013453706863,0.06700710377547327,0.017929637608311136,0.26678376546461147,0.2766494003571515,0.03181460964013179,False
14,4,Katherine Jenkins,0.105388440350602,0.09923684779888882,0.066124609564374,0.014085233946727893,0.27293141398094034,0.2766494003571515,0.03181460964013179,False
14,4,Maria Menounos,0.10859077321286549,0.1008922946802053,0.07224681254352353,0.01670216265099027,0.295468110502117,0.2766494003571515,0.03181460964013179,False
14,5,William Levy,0.12364501247314796,0.12234233334329532,0.07975600362679945,0.019620559900890473,0.32543570989083037,0.39911219805363374,0.026492191552855208,False
14,5,Jaleel White,0.11674630144591919,0.10781513576358791,0.07277193476564062,0.016719432534030867,0.29312765716990796,0.39911219805363374,0.026492191552855208,False
14,5,Roshon Fegan,0.11822434016490506,0.1097623571677905,0.0747884184078304,0.018951744949143964,0.3003506396240351,0.39911219805363374,0.026492191552855208,False
14,5,Melissa Gilbert,0.1224790978379935,0.11005205417899706,0.07454713047711443,0.017914087026031818,0.3189519842097661,0.39911219805363374,0.026492191552855208,False
14,5,Donald Driver,0.12032144803674581,0.10939238181465585,0.07766816177046758,0.019498048052756206,0.32151246308789816,0.39911219805363374,0.026492191552855208,False
14,5,Gavin DeGraw,0.04380428993139046,0.10672689517004748,0.025037589924902185,0.005795001505868462,0.1017477182331994,0.39911219805363374,0.026492191552855208,True
14,5,Gladys Knight,0.1193529597098053,0.10988072610967065,0.07331046345142736,0.01698075232133993,0.27853192097209556,0.39911219805363374,0.026492191552855208,False
14,5,Katherine Jenkins,0.11803818043061694,0.11148739285146252,0.07558694768971337,0.01321871772859577,0.29757933584779056,0.39911219805363374,0.026492191552855208,False
14,5,Maria Menounos,0.11738836996947613,0.11254072360049262,0.07198291341984313,0.018031367228108445,0.276104559732281,0.39911219805363374,0.026492191552855208,False
14,6,William Levy,0.14420379285854776,0.1342480280479184,0.08391562950268022,0.02639160869684141,0.34170800429262754,0.4390878840527342,0.02694486992368137,False
14,6,Jaleel White,0.13352230542849208,0.12496716335930744,0.08589742901396553,0.018516451896825565,0.3342921197694431,0.4390878840527342,0.02694486992368137,False
14,6,Roshon Fegan,0.1351742288658094,0.12106192475948975,0.08343071004948668,0.02093688710639815,0.3363840340831166,0.4390878840527342,0.02694486992368137,False
14,6,Melissa Gilbert,0.14255744891505673,0.1249299947217888,0.08417960466230698,0.021162920322626427,0.3529987050152119,0.4390878840527342,0.02694486992368137,False
14,6,Donald Driver,0.1277604264771704,0.12460502854271673,0.08140657331594885,0.02013490098775251,0.3348861192365073,0.4390878840527342,0.02694486992368137,False
14,6,Gladys Knight,0.0530688641227507,0.12046438693017486,0.030567853019776717,0.007954809836006842,0.12107739797459179,0.4390878840527342,0.02694486992368137,True
14,6,Katherine Jenkins,0.13323642832761384,0.12650521246250715,0.08342528463430395,0.020864819803300447,0.321627891978392,0.4390878840527342,0.02694486992368137,False
14,6,Maria Menounos,0.13047650500455918,0.12321826117609697,0.07905037338008608,0.020397980745239484,0.32296749063066726,0.4390878840527342,0.02694486992368137,False
14,7,William Levy,0.1641757060241191,0.15279771106484893,0.09189434235819612,0.031211869836365272,0.3663817645905034,0.3300025715770255,0.03613872201887677,False
14,7,Jaleel White,0.05704859337620033,0.14020181461199788,0.036346494491490904,0.008821263650562114,0.14173680339393516,0.3300025715770255,0.03613872201887677,True
14,7,Roshon Fegan,0.15741060036226617,0.14082964811512172,0.09397681952781382,0.02574461703007291,0.3929558717963553,0.3300025715770255,0.03613872201887677,False
14,7,Melissa Gilbert,0.1643704175653261,0.14321287165282076,0.08797712327833737,0.028976112513990102,0.3693132256586952,0.3300025715770255,0.03613872201887677,False
14,7,Donald Driver,0.14883773075109855,0.13881361467754316,0.08676845409047225,0.025155201791497956,0.3643815481300918,0.3300025715770255,0.03613872201887677,False
14,7,Katherine Jenkins,0.14947925053718036,0.14139921899472374,0.08660437229788333,0.02854539262990376,0.36786373600941996,0.3300025715770255,0.03613872201887677,False
14,7,Maria Menounos,0.15867770138380888,0.14274512088294383,0.09207020202521646,0.022909604740657643,0.3728565569643456,0.3300025715770255,0.03613872201887677,False
14,8,William Levy,0.18932039019684277,0.1774709826409257,0.10238727871844153,0.0393594044947702,0.43919881975326996,0.34057616279560654,0.03606547352092801,False
14,8,Roshon Fegan,0.07479116754356223,0.1650735562263491,0.048033098553662244,0.011938657615695443,0.19022708556150728,0.34057616279560654,0.03606547352092801,True
14,8,Melissa Gilbert,0.19215348607635085,0.16708003694604165,0.1000643164299033,0.03137773830734751,0.4123818999076786,0.34057616279560654,0.03606547352092801,False
14,8,Donald Driver,0.1785465460311414,0.16184052106486063,0.09805367545870833,0.029799056057203125,0.42149469859743055,0.34057616279560654,0.03606547352092801,False
14,8,Katherine Jenkins,0.17948571055707593,0.162502390231392,0.10176413787015785,0.0347042437885638,0.4256042712742992,0.34057616279560654,0.03606547352092801,False
14,8,Maria Menounos,0.18570269959502733,0.16603251289043086,0.10014961449126997,0.03521122147233102,0.4160263629774971,0.34057616279560654,0.03606547352092801,False
14,9,William Levy,0.2912171108511425,0.2620302622108768,0.1340204437841241,0.06371506600956903,0.577762027052058,0.49800682260962204,0.028185260634313675,False
14,9,Donald Driver,0.2708128605430731,0.243558691531985,0.1347143976361794,0.0520739244415906,0.5765985406743194,0.49800682260962204,0.028185260634313675,False
14,9,Katherine Jenkins,0.28445619826071356,0.24367045711984786,0.13635579655777033,0.05662269498528082,0.5865245076566393,0.49800682260962204,0.028185260634313675,False
14,9,Maria Menounos,0.15351383034507082,0.2507405891372904,0.0933124960518279,0.022903015625978865,0.3879869590899704,0.49800682260962204,0.028185260634313675,True
14,10,William Levy,0.3525873671679799,0.34660911732476407,0.16421072330265435,0.08356874215248919,0.6984756573436949,0.9999999999999998,0.00010552397996299865,False
14,10,Donald Driver,0.3174942041449377,0.32339989802111524,0.15468611261439047,0.06143523115881238,0.6566257067068638,0.9999999999999998,0.00010552397996299865,False
14,10,Katherine Jenkins,0.32991842868708077,0.3299909846541207,0.16084790436767457,0.06563253361123747,0.6664374302954897,0.9999999999999998,0.00010552397996299865,False
