season,week,celebrity_name,estimated_vote_share,judge_rank,judge_score,popularity_ratio,is_eliminated
10,5,Jake Pavelka,0.12278327201219841,3.0,23.0,0.0310679611650485,False
10,6,Niecy Nash,0.14055045378942366,6.0,25.9998,0.0168284789644012,False
10,6,Chad Ochocinco,0.14817535209836843,3.0,30.9999,0.0634304207119741,False
10,6,Evan Lysacek,0.1429596309773601,5.0,27.0,0.0440129449838187,False
10,6,Pamela Anderson,0.15665017370636228,4.0,29.9998,0.148220064724919,False
10,6,Nicole Scherzinger,0.16002663050616794,1.0,35.9999,0.0880258899676375,False
10,6,Erin Andrews,0.1770367388971587,2.0,34.0,0.2550161812297734,False
10,6,Jake Pavelka,0.0746010200251632,7.0,24.9999,0.0310679611650485,True
10,7,Niecy Nash,0.1745843457117543,6.0,24.5,0.0168284789644012,False
10,7,Chad Ochocinco,0.17844176741679013,3.0,26.0,0.0634304207119741,False
10,7,Evan Lysacek,0.17548736064347836,1.0,27.0,0.0440129449838187,False
10,7,Pamela Anderson,0.08830298812334436,4.0,25.5,0.148220064724919,True
10,7,Nicole Scherzinger,0.1812290357146521,1.0,27.0,0.0880258899676375,False
10,7,Erin Andrews,0.2019545023899764,4.0,25.5,0.2550161812297734,False
10,8,Niecy Nash,0.11254813104825345,5.0,21.5,0.0168284789644012,True
10,8,Chad Ochocinco,0.21138645827676816,4.0,22.5,0.0634304207119741,False
10,8,Evan Lysacek,0.20868416904596285,2.0,26.5,0.0440129449838187,False
10,8,Nicole Scherzinger,0.2219412046689491,1.0,29.5,0.0880258899676375,False
10,8,Erin Andrews,0.24544003696006844,2.0,26.5,0.2550161812297734,False
10,9,Chad Ochocinco,0.15365075219062566,4.0,26.0,0.0634304207119741,True
10,9,Evan Lysacek,0.26747170000967907,1.0,29.5,0.0440129449838187,False
10,9,Nicole Scherzinger,0.27460947822147913,1.0,29.5,0.0880258899676375,False
10,9,Erin Andrews,0.3042680695782091,3.0,28.0,0.2550161812297734,False
10,10,Evan Lysacek,0.30300294829783453,3.0,26.8887,0.0440129449838187,False
10,10,Nicole Scherzinger,0.32843761491770956,1.0,28.7777,0.0880258899676375,False
10,10,Erin Andrews,0.3685594367844643,2.0,26.9998,0.2550161812297734,False
11,1,David Hasselhoff,0.034102505131997925,10.0,15.0,0.0250391236306729,True
11,1,Florence Henderson,0.07919379874648848,7.0,18.0,0.0289514866979655,False
11,1,Kyle Massey,0.08698370360997684,2.0,23.0,0.0344287949921752,False
11,1,Jennifer Grey,0.10547470528666096,1.0,24.0,0.2081377151799686,False
11,1,Rick Fox,0.08935137008032247,4.0,22.0,0.0821596244131455,False
11,1,Kurt Warner,0.08061362044283234,5.0,19.0,0.0336463223787167,False
11,1,Margaret Cho,0.07884101303144417,10.0,15.0,0.0179968701095461,False
11,1,Michael Bolton,0.07914253590699948,9.0,16.0,0.0303514376996805,False
11,1,Brandy,0.10224383510613094,2.0,23.0,0.1948356807511737,False
11,1,The Situation,0.08874351626864777,10.0,15.0,0.1541471048513301,False
11,1,Audrina Patridge,0.08388730515459583,5.0,19.0,0.069640062597809,False
11,1,Bristol Palin,0.09142209123390574,7.0,18.0,0.1674491392801251,False
11,2,Florence Henderson,0.08558219591882403,8.0,19.0,0.0289514866979655,False
11,2,Kyle Massey,0.09024049144979773,3.0,22.0,0.0344287949921752,False
11,2,Jennifer Grey,0.1118833501430589,1.0,24.0,0.2081377151799686,False
11,2,Rick Fox,0.09331885279431988,5.0,21.0,0.0821596244131455,False
11,2,Kurt Warner,0.0886503155787646,5.0,21.0,0.0336463223787167,False
11,2,Margaret Cho,0.08336771809836795,9.0,18.0,0.0179968701095461,False
11,2,Michael Bolton,0.04653072008095277,11.0,12.0,0.0303514376996805,True
11,2,Brandy,0.10487662584006537,5.0,21.0,0.1948356807511737,False
11,2,The Situation,0.09602436891452655,9.0,18.0,0.1541471048513301,False
11,2,Audrina Patridge,0.09566125188106789,2.0,23.0,0.069640062597809,False
11,2,Bristol Palin,0.10386410930025912,3.0,22.0,0.1674491392801251,False
11,3,Florence Henderson,0.09650334297847105,7.0,20.0,0.0289514866979655,False
11,3,Kyle Massey,0.09853713342295779,5.0,23.0,0.0344287949921752,False
11,3,Jennifer Grey,0.11704503803337232,2.0,24.0,0.2081377151799686,False
11,3,Rick Fox,0.10457563016568117,2.0,24.0,0.0821596244131455,False
11,3,Kurt Warner,0.09864206957065333,5.0,23.0,0.0336463223787167,False
11,3,Margaret Cho,0.04655970275749409,10.0,18.0,0.0179968701095461,True
11,3,Brandy,0.11609532561378146,2.0,24.0,0.1948356807511737,False
11,3,The Situation,0.10733858396141716,7.0,20.0,0.1541471048513301,False
11,3,Audrina Patridge,0.106696550353212,1.0,26.0,0.069640062597809,False
11,3,Bristol Palin,0.10800662314295562,9.0,19.0,0.1674491392801251,False
11,4,Florence Henderson,0.10468960023561254,6.0,17.5,0.0289514866979655,False
11,4,Kyle Massey,0.1071164784573872,4.0,20.0,0.0344287949921752,False
11,4,Jennifer Grey,0.14513969690888937,1.0,28.0,0.2081377151799686,False
11,4,Rick Fox,0.11172662117576987,5.0,19.5,0.0821596244131455,False
11,4,Kurt Warner,0.10545536799916075,7.0,17.0,0.0336463223787167,False
11,4,Brandy,0.13371250173751778,2.0,24.0,0.1948356807511737,False
11,4,The Situation,0.05720051971742808,9.0,14.0,0.1541471048513301,True
11,4,Audrina Patridge,0.11620808829658182,3.0,23.0,0.069640062597809,False
11,4,Bristol Palin,0.11875112547165328,8.0,16.0,0.1674491392801251,False
11,5,Florence Henderson,0.05655324489253812,6.0,21.0,0.0289514866979655,True
11,5,Kyle Massey,0.12530121635026048,7.0,20.0,0.0344287949921752,False
11,5,Jennifer Grey,0.14685902637382095,2.0,25.0,0.2081377151799686,False
11,5,Rick Fox,0.13015785467986582,3.0,24.0,0.0821596244131455,False
11,5,Kurt Warner,0.12450087973397075,3.0,24.0,0.0336463223787167,False
11,5,Brandy,0.14913635250681376,1.0,27.0,0.1948356807511737,False
11,5,Audrina Patridge,0.12805171311219382,5.0,23.0,0.069640062597809,False
11,5,Bristol Palin,0.13943971235053823,8.0,18.0,0.1674491392801251,False
11,6,Kyle Massey,0.14431088341155215,4.0,29.9999,0.0344287949921752,False
11,6,Jennifer Grey,0.1605714085597578,5.0,29.0,0.2081377151799686,False
11,6,Rick Fox,0.1488524356320414,3.0,30.0,0.0821596244131455,False
11,6,Kurt Warner,0.15906440271009872,7.0,21.9999,0.0336463223787167,False
11,6,Brandy,0.1668894181909685,1.0,35.9999,0.1948356807511737,False
11,6,Audrina Patridge,0.06312632143698366,2.0,31.9998,0.069640062597809,True
11,6,Bristol Palin,0.15718513005860002,6.0,27.9998,0.1674491392801251,False
11,7,Kyle Massey,0.17217464110935285,5.0,33.5,0.0344287949921752,False
11,7,Jennifer Grey,0.190901915796041,1.0,36.5,0.2081377151799686,False
11,7,Rick Fox,0.08994969809844322,4.0,34.5,0.0821596244131455,True
11,7,Kurt Warner,0.17198640655735126,3.0,35.0,0.0336463223787167,False
11,7,Brandy,0.1895157608634683,1.0,36.5,0.1948356807511737,False
11,7,Bristol Palin,0.18547157757534966,6.0,32.5,0.1674491392801251,False
11,8,Kyle Massey,0.2035329956694903,3.0,28.0,0.0344287949921752,False
11,8,Jennifer Grey,0.2319319035976953,1.0,28.5,0.2081377151799686,False
11,8,Kurt Warner,0.11181031272941695,4.0,24.0,0.0336463223787167,True
11,8,Brandy,0.22975100668251086,1.0,28.5,0.1948356807511737,False
11,8,Bristol Palin,0.22297378132088036,5.0,23.5,0.1674491392801251,False
11,9,Kyle Massey,0.2655197247191915,2.0,29.0,0.0344287949921752,False
11,9,Jennifer Grey,0.29151574972773314,1.0,30.0,0.2081377151799686,False
11,9,Brandy,0.15343113994333415,3.0,28.5,0.1948356807511737,True
11,9,Bristol Palin,0.2895333856097324,4.0,26.5,0.1674491392801251,False
11,10,Kyle Massey,0.30090783274243776,2.0,27.3332,0.0344287949921752,False
11,10,Jennifer Grey,0.3688523136823964,1.0,30.0,0.2081377151799686,False
11,10,Bristol Palin,0.33023985357516605,3.0,25.666600000000003,0.1674491392801251,False
12,1,Ralph Macchio,0.10055932263351684,1.0,24.0,0.1058263971462544,False
12,1,Chelsea Kane,0.09549231861840107,3.0,21.0,0.1134751773049645,False
12,1,Kirstie Alley,0.10710253046240073,2.0,23.0,0.1890606420927467,False
12,1,Hines Ward,0.09558104001579198,3.0,21.0,0.1135552913198573,False
12,1,Sugar Ray Leonard,0.07906495203248236,9.0,17.0,0.0344827586206896,False
12,1,Chris Jericho,0.08263850646969435,5.0,19.0,0.0271867612293144,False
12,1,Petra Nemcova,0.08009400991616403,7.0,18.0,0.0237812128418549,False
12,1,Mike Catherwood,0.06879940538143398,11.0,13.0,0.0142687277051129,False
12,1,Romeo,0.12212265848756033,5.0,19.0,0.4161712247324614,False
12,1,Wendy Williams,0.08071736756091336,10.0,14.0,0.1135552913198573,False
12,1,Kendra Wilkinson,0.08782788842163428,7.0,18.0,0.1004756242568371,False
12,2,Ralph Macchio,0.09435357272453748,4.0,21.0,0.1058263971462544,False
12,2,Chelsea Kane,0.09270841294092406,7.0,18.0,0.1134751773049645,False
12,2,Kirstie Alley,0.10159487527703069,5.0,20.0,0.1890606420927467,False
12,2,Hines Ward,0.09840078258796102,1.0,23.0,0.1135552913198573,False
12,2,Sugar Ray Leonard,0.08666245838203693,9.0,17.0,0.0344827586206896,False
12,2,Chris Jericho,0.08987600737541679,1.0,23.0,0.0271867612293144,False
12,2,Petra Nemcova,0.08565818293436497,7.0,18.0,0.0237812128418549,False
12,2,Mike Catherwood,0.03685736107631947,9.0,17.0,0.0142687277051129,True
12,2,Romeo,0.1290463081524222,1.0,23.0,0.4161712247324614,False
12,2,Wendy Williams,0.09279761196570527,9.0,17.0,0.1135552913198573,False
12,2,Kendra Wilkinson,0.09204442658328084,6.0,19.0,0.1004756242568371,False
12,3,Ralph Macchio,0.10168855207925291,5.0,21.0,0.1058263971462544,False
12,3,Chelsea Kane,0.10505786209165549,3.0,23.0,0.1134751773049645,False
12,3,Kirstie Alley,0.10969632215663948,5.0,21.0,0.1890606420927467,False
12,3,Hines Ward,0.10852572491605532,1.0,25.0,0.1135552913198573,False
12,3,Sugar Ray Leonard,0.09420541989325891,8.0,20.0,0.0344827586206896,False
12,3,Chris Jericho,0.09413825116882818,5.0,21.0,0.0271867612293144,False
12,3,Petra Nemcova,0.0990166642988668,1.0,25.0,0.0237812128418549,False
12,3,Romeo,0.1306364907582468,8.0,20.0,0.4161712247324614,False
12,3,Wendy Williams,0.05356851147276756,10.0,15.0,0.1135552913198573,True
12,3,Kendra Wilkinson,0.10346620116442642,3.0,23.0,0.1004756242568371,False
12,4,Ralph Macchio,0.11641574494994644,2.0,25.0,0.1058263971462544,False
12,4,Chelsea Kane,0.11839747978466439,1.0,26.0,0.1134751773049645,False
12,4,Kirstie Alley,0.12197663563708398,7.0,22.0,0.1890606420927467,False
12,4,Hines Ward,0.1173849951905106,2.0,25.0,0.1135552913198573,False
12,4,Sugar Ray Leonard,0.04940628524226409,8.0,21.0,0.0344827586206896,True
12,4,Chris Jericho,0.10718205665219524,4.0,23.0,0.0271867612293144,False
12,4,Petra Nemcova,0.10683282937735836,4.0,23.0,0.0237812128418549,False
12,4,Romeo,0.145910203615893,4.0,23.0,0.4161712247324614,False
12,4,Kendra Wilkinson,0.1164937695500788,9.0,18.0,0.1004756242568371,False
12,5,Ralph Macchio,0.12835735944174034,6.0,22.0,0.1058263971462544,False
12,5,Chelsea Kane,0.1305533672378967,2.0,26.0,0.1134751773049645,False
12,5,Kirstie Alley,0.13602324830079981,5.0,23.0,0.1890606420927467,False
12,5,Hines Ward,0.13219435836069485,1.0,27.0,0.1135552913198573,False
12,5,Chris Jericho,0.12132442614369664,2.0,26.0,0.0271867612293144,False
12,5,Petra Nemcova,0.05850438864385106,6.0,22.0,0.0237812128418549,True
12,5,Romeo,0.16554538273323147,2.0,26.0,0.4161712247324614,False
12,5,Kendra Wilkinson,0.12749746913808846,6.0,22.0,0.1004756242568371,False
12,6,Ralph Macchio,0.14489925485391886,6.0,24.0,0.1058263971462544,False
12,6,Chelsea Kane,0.14858425014308443,1.0,28.0,0.1134751773049645,False
12,6,Kirstie Alley,0.15492522354046906,4.0,26.0,0.1890606420927467,False
12,6,Hines Ward,0.14720915143218755,3.0,27.0,0.1135552913198573,False
12,6,Chris Jericho,0.07314600090462167,7.0,22.0,0.0271867612293144,True
12,6,Romeo,0.18719977050669356,1.0,28.0,0.4161712247324614,False
12,6,Kendra Wilkinson,0.14403634861902337,5.0,25.0,0.1004756242568371,False
12,7,Ralph Macchio,0.17337546360876702,1.0,33.0,0.1058263971462544,False
12,7,Chelsea Kane,0.17396581334098496,3.0,32.0,0.1134751773049645,False
12,7,Kirstie Alley,0.18181533642653955,5.0,30.0,0.1890606420927467,False
12,7,Hines Ward,0.1739880715488371,1.0,33.0,0.1135552913198573,False
12,7,Romeo,0.20628356035936027,5.0,30.0,0.4161712247324614,False
12,7,Kendra Wilkinson,0.09057175471551494,4.0,30.5,0.1004756242568371,True
12,8,Ralph Macchio,0.22449670442431252,5.0,23.0,0.1058263971462544,False
12,8,Chelsea Kane,0.21432243702693232,1.0,27.5,0.1134751773049645,False
12,8,Kirstie Alley,0.2246772917832708,3.0,26.5,0.1890606420927467,False
12,8,Hines Ward,0.21498634763071492,2.0,27.0,0.1135552913198573,False
12,8,Romeo,0.12151721913476686,4.0,26.0,0.4161712247324614,True
12,9,Ralph Macchio,0.16239328914964005,4.0,24.0,0.1058263971462544,True
12,9,Chelsea Kane,0.2853085602740756,1.0,36.5,0.1134751773049645,False
12,9,Kirstie Alley,0.2820251948718616,3.0,27.0,0.1890606420927467,False
12,9,Hines Ward,0.2702729557044212,2.0,30.0,0.1135552913198573,False
12,10,Chelsea Kane,0.32902414722619766,1.0,29.666600000000003,0.1134751773049645,False
12,10,Kirstie Alley,0.34134560681278453,3.0,27.9999,0.1890606420927467,False
12,10,Hines Ward,0.32963024596101176,1.0,29.666600000000003,0.1135552913198573,False
13,1,Elisabetta Canalis,0.07851204404463638,11.0,15.0,0.0144110275689223,False
13,1,David Arquette,0.08264228596666881,6.0,18.0,0.0526315789473684,False
13,1,Ricki Lake,0.08511749877382176,4.0,20.0,0.0488721804511278,False
13,1,J.R. Martinez,0.0864772102601074,1.0,22.0,0.0294486215538847,False
13,1,Metta World Peace (Ron),0.03535141773715866,12.0,14.0,0.0006273525721455,True
13,1,Hope Solo,0.10089929743852372,3.0,21.0,0.1998746867167919,False
13,1,Chynna Phillips,0.08824469724168682,1.0,22.0,0.0469924812030075,False
13,1,Kristin Cavallari,0.08646399866059841,5.0,19.0,0.0808270676691729,False
13,1,Carson Kressley,0.0784413267617961,7.0,17.0,0.0137844611528822,False
13,1,Chaz Bono,0.09050814307196545,7.0,17.0,0.1516290726817042,False
13,1,Nancy Grace,0.10468946014176649,9.0,16.0,0.3195416931890515,False
13,1,Rob Kardashian,0.08265261990127161,9.0,16.0,0.0670426065162907,False
13,2,Elisabetta Canalis,0.03250150020848043,4.0,21.0,0.0144110275689223,True
13,2,David Arquette,0.09327703236660692,9.0,18.0,0.0526315789473684,False
13,2,Ricki Lake,0.09300166514202532,1.0,23.0,0.0488721804511278,False
13,2,J.R. Martinez,0.09031682733542888,2.0,22.0,0.0294486215538847,False
13,2,Hope Solo,0.10363400919239318,8.0,19.0,0.1998746867167919,False
13,2,Chynna Phillips,0.09161165881044624,4.0,21.0,0.0469924812030075,False
13,2,Kristin Cavallari,0.09510365509100822,2.0,22.0,0.0808270676691729,False
13,2,Carson Kressley,0.09082690967773367,9.0,18.0,0.0137844611528822,False
13,2,Chaz Bono,0.10095217212641672,11.0,17.0,0.1516290726817042,False
13,2,Nancy Grace,0.11555483968353239,4.0,21.0,0.3195416931890515,False
13,2,Rob Kardashian,0.09321973036592815,4.0,21.0,0.0670426065162907,False
13,3,David Arquette,0.10169979651146992,4.0,24.0,0.0526315789473684,False
13,3,Ricki Lake,0.10301997351126238,1.0,27.0,0.0488721804511278,False
13,3,J.R. Martinez,0.10021609007269235,2.0,26.0,0.0294486215538847,False
13,3,Hope Solo,0.1140538911784991,4.0,24.0,0.1998746867167919,False
13,3,Chynna Phillips,0.10204382392819406,2.0,26.0,0.0469924812030075,False
13,3,Kristin Cavallari,0.04149429058669138,4.0,24.0,0.0808270676691729,True
13,3,Carson Kressley,0.09907021757226099,8.0,23.0,0.0137844611528822,False
13,3,Chaz Bono,0.11300261845584365,10.0,18.0,0.1516290726817042,False
13,3,Nancy Grace,0.122751558327629,9.0,21.0,0.3195416931890515,False
13,3,Rob Kardashian,0.10264773985545693,4.0,24.0,0.0670426065162907,False
13,4,David Arquette,0.11147877212539184,5.0,23.0,0.0526315789473684,False
13,4,Ricki Lake,0.11921357758588712,1.0,29.0,0.0488721804511278,False
13,4,J.R. Martinez,0.11178904307473025,2.0,26.0,0.0294486215538847,False
13,4,Hope Solo,0.12712905668494606,3.0,24.0,0.1998746867167919,False
13,4,Chynna Phillips,0.050757315383670856,6.0,21.0,0.0469924812030075,True
13,4,Carson Kressley,0.10939365937754811,9.0,20.0,0.0137844611528822,False
13,4,Chaz Bono,0.12052633682708622,6.0,21.0,0.1516290726817042,False
13,4,Nancy Grace,0.1361913480991166,6.0,21.0,0.3195416931890515,False
13,4,Rob Kardashian,0.1135208908416239,3.0,24.0,0.0670426065162907,False
13,5,David Arquette,0.12620602030627556,2.0,25.0,0.0526315789473684,False
13,5,Ricki Lake,0.12469415232495384,4.0,24.0,0.0488721804511278,False
13,5,J.R. Martinez,0.12857993953126584,1.0,28.0,0.0294486215538847,False
13,5,Hope Solo,0.142191052819441,4.0,24.0,0.1998746867167919,False
13,5,Carson Kressley,0.06345797454531192,8.0,19.0,0.0137844611528822,True
13,5,Chaz Bono,0.13367317017747568,7.0,21.0,0.1516290726817042,False
13,5,Nancy Grace,0.15325294935075257,6.0,22.0,0.3195416931890515,False
13,5,Rob Kardashian,0.12794474094452737,2.0,25.0,0.0670426065162907,False
13,6,David Arquette,0.1426603241647052,4.0,23.0,0.0526315789473684,False
13,6,Ricki Lake,0.14997885963539084,1.0,29.0,0.0488721804511278,False
13,6,J.R. Martinez,0.1474470253738715,1.0,29.0,0.0294486215538847,False
13,6,Hope Solo,0.15911475838547753,6.0,20.0,0.1998746867167919,False
13,6,Chaz Bono,0.07998221304261083,7.0,19.0,0.1516290726817042,True
13,6,Nancy Grace,0.17668256807387075,3.0,24.0,0.3195416931890515,False
13,6,Rob Kardashian,0.14413425132407098,5.0,22.0,0.0670426065162907,False
13,7,David Arquette,0.0852213165411765,5.0,23.5,0.0526315789473684,True
13,7,Ricki Lake,0.17192382399622239,1.0,26.5,0.0488721804511278,False
13,7,J.R. Martinez,0.17046215652679758,4.0,24.0,0.0294486215538847,False
13,7,Hope Solo,0.19186829068688424,3.0,25.0,0.1998746867167919,False
13,7,Nancy Grace,0.20639622212735817,6.0,22.0,0.3195416931890515,False
13,7,Rob Kardashian,0.17412819012156444,2.0,25.5,0.0670426065162907,False
13,8,Ricki Lake,0.2114260760988614,2.0,26.0,0.0488721804511278,False
13,8,J.R. Martinez,0.20927417271242518,1.0,30.0,0.0294486215538847,False
13,8,Hope Solo,0.23279189973989065,2.0,26.0,0.1998746867167919,False
13,8,Nancy Grace,0.1326352630828127,5.0,22.0,0.3195416931890515,True
13,8,Rob Kardashian,0.2138725883660123,4.0,25.5,0.0670426065162907,False
13,9,Ricki Lake,0.27678464082113713,1.0,33.4999,0.0488721804511278,False
13,9,J.R. Martinez,0.27158816712680417,3.0,28.0,0.0294486215538847,False
13,9,Hope Solo,0.17320964233202416,4.0,24.4998,0.1998746867167919,True
13,9,Rob Kardashian,0.27841754972004035,2.0,32.4998,0.0670426065162907,False
13,10,Ricki Lake,0.33297775041038896,3.0,27.9999,0.0488721804511278,False
13,10,J.R. Martinez,0.32657586305539354,2.0,28.1665,0.0294486215538847,False
13,10,Rob Kardashian,0.34044638653422044,1.0,28.3332,0.0670426065162907,False
14,1,William Levy,0.1009644571111547,3.0,24.0,0.2633378932968536,False
14,1,Jack Wagner,0.08045751325506112,4.0,23.0,0.054719562243502,False
14,1,Sherri Sheperd,0.07591038431957647,4.0,23.0,0.0005512679162072,False
14,1,Jaleel White,0.08781432695909831,1.0,26.0,0.0772913816689466,False
14,1,Roshon Fegan,0.07965708499132834,4.0,23.0,0.0430916552667578,False
14,1,Melissa Gilbert,0.08311092904237012,10.0,20.0,0.1432584269662921,False
14,1,Martina Navratilova,0.07374846467921854,10.0,20.0,0.0344101123595505,False
14,1,Donald Driver,0.07751486934617152,8.0,21.0,0.0589887640449438,False
14,1,Gavin DeGraw,0.08051718485309098,10.0,20.0,0.1121751025991792,False
14,1,Gladys Knight,0.08618736599717942,4.0,23.0,0.1162790697674418,False
14,1,Katherine Jenkins,0.0894105357359492,1.0,26.0,0.0923392612859097,False
14,1,Maria Menounos,0.08470688370980343,8.0,21.0,0.1422708618331053,False
14,2,William Levy,0.1037189925406936,3.0,25.0,0.2633378932968536,False
14,2,Jack Wagner,0.08134510352305409,8.0,21.0,0.054719562243502,False
14,2,Sherri Sheperd,0.07868758579845551,6.0,23.0,0.0005512679162072,False
14,2,Jaleel White,0.08379385999266734,7.0,22.0,0.0772913816689466,False
14,2,Roshon Fegan,0.08614534059995348,1.0,26.0,0.0430916552667578,False
14,2,Melissa Gilbert,0.08769799604263541,10.0,20.0,0.1432584269662921,False
14,2,Martina Navratilova,0.03898710648241608,12.0,17.0,0.0344101123595505,True
14,2,Donald Driver,0.08481749125365444,5.0,24.0,0.0589887640449438,False
14,2,Gavin DeGraw,0.08568717152543197,8.0,21.0,0.1121751025991792,False
14,2,Gladys Knight,0.08510982461147865,11.0,19.0,0.1162790697674418,False
14,2,Katherine Jenkins,0.09064102723290472,1.0,26.0,0.0923392612859097,False
14,2,Maria Menounos,0.09336850039665533,3.0,25.0,0.1422708618331053,False
14,3,William Levy,0.11141097425840334,2.0,28.0,0.2633378932968536,False
14,3,Jack Wagner,0.03916858390661067,7.0,24.0,0.054719562243502,True
14,3,Sherri Sheperd,0.08775225907095072,7.0,24.0,0.0005512679162072,False
14,3,Jaleel White,0.09292887938904028,5.0,25.0,0.0772913816689466,False
14,3,Roshon Fegan,0.09074857086886806,5.0,25.0,0.0430916552667578,False
14,3,Melissa Gilbert,0.09755089754231436,7.0,24.0,0.1432584269662921,False
14,3,Donald Driver,0.09203891254515223,4.0,26.0,0.0589887640449438,False
14,3,Gavin DeGraw,0.09530490096355741,7.0,24.0,0.1121751025991792,False
14,3,Gladys Knight,0.09547203075649684,7.0,24.0,0.1162790697674418,False
14,3,Katherine Jenkins,0.09789109293364938,1.0,29.0,0.0923392612859097,False
14,3,Maria Menounos,0.09973289776495489,3.0,27.0,0.1422708618331053,False
14,4,William Levy,0.11761425016391511,6.0,22.0,0.2633378932968536,False
14,4,Sherri Sheperd,0.04379815288103195,9.0,21.0,0.0005512679162072,True
14,4,Jaleel White,0.10138588605737218,6.0,22.0,0.0772913816689466,False
14,4,Roshon Fegan,0.10144963066782563,2.0,26.0,0.0430916552667578,False
14,4,Melissa Gilbert,0.10702485717436057,6.0,22.0,0.1432584269662921,False
14,4,Donald Driver,0.10440566265806257,1.0,27.0,0.0589887640449438,False
14,4,Gavin DeGraw,0.10474678682590166,5.0,23.0,0.1121751025991792,False
14,4,Gladys Knight,0.1045205226045948,10.0,20.0,0.1162790697674418,False
14,4,Katherine Jenkins,0.10402934834337761,4.0,24.0,0.0923392612859097,False
14,4,Maria Menounos,0.11102490262355495,2.0,26.0,0.1422708618331053,False
14,5,William Levy,0.13784637345449244,1.0,29.0,0.2633378932968536,False
14,5,Jaleel White,0.11130356878280019,6.0,24.0,0.0772913816689466,False
14,5,Roshon Fegan,0.10964361817000366,5.0,26.0,0.0430916552667578,False
14,5,Melissa Gilbert,0.1159111991166385,8.0,21.0,0.1432584269662921,False
14,5,Donald Driver,0.11243633455031872,3.0,27.0,0.0589887640449438,False
14,5,Gavin DeGraw,0.0586778758385236,9.0,19.0,0.1121751025991792,True
14,5,Gladys Knight,0.11348590160344314,7.0,22.0,0.1162790697674418,False
14,5,Katherine Jenkins,0.1196527903965879,1.0,29.0,0.0923392612859097,False
14,5,Maria Menounos,0.12104233808718895,3.0,27.0,0.1422708618331053,False
14,6,William Levy,0.15083084586801043,3.0,36.0,0.2633378932968536,False
14,6,Jaleel White,0.13309671504721582,2.0,36.9998,0.0772913816689466,False
14,6,Roshon Fegan,0.12034683330373223,7.0,27.9998,0.0430916552667578,False
14,6,Melissa Gilbert,0.12975443243434145,5.0,30.0,0.1432584269662921,False
14,6,Donald Driver,0.12634460619337928,4.0,33.9999,0.0589887640449438,False
14,6,Gladys Knight,0.0710031425055735,8.0,24.0,0.1162790697674418,True
14,6,Katherine Jenkins,0.13875360583273824,1.0,38.9999,0.0923392612859097,False
14,6,Maria Menounos,0.1298698188150125,6.0,29.9999,0.1422708618331053,False
14,7,William Levy,0.17007013459730963,3.0,26.5,0.2633378932968536,False
14,7,Jaleel White,0.07055149387253924,6.0,25.5,0.0772913816689466,True
14,7,Roshon Fegan,0.1457330680869374,5.0,26.0,0.0430916552667578,False
14,7,Melissa Gilbert,0.1569382099620612,7.0,23.5,0.1432584269662921,False
14,7,Donald Driver,0.14742326014640847,3.0,26.5,0.0589887640449438,False
14,7,Katherine Jenkins,0.15119620440230372,2.0,27.0,0.0923392612859097,False
14,7,Maria Menounos,0.15808762893244135,1.0,28.5,0.1422708618331053,False
14,8,William Levy,0.19857239844610672,1.0,28.5,0.2633378932968536,False
14,8,Roshon Fegan,0.08207417833726391,2.0,28.0,0.0430916552667578,True
14,8,Melissa Gilbert,0.18469491606277694,6.0,25.5,0.1432584269662921,False
14,8,Donald Driver,0.17357157808474916,3.0,27.5,0.0589887640449438,False
14,8,Katherine Jenkins,0.17769355247556043,3.0,27.5,0.0923392612859097,False
14,8,Maria Menounos,0.1833933765935474,5.0,26.5,0.1422708618331053,False
14,9,William Levy,0.3019530014805167,2.0,29.0,0.2633378932968536,False
14,9,Donald Driver,0.2722084848160485,3.0,28.5,0.0589887640449438,False
14,9,Katherine Jenkins,0.27767786525872934,4.0,28.0,0.0923392612859097,False
14,9,Maria Menounos,0.14816064844471222,1.0,29.5,0.1422708618331053,True
14,10,William Levy,0.3698843313113864,2.0,29.666600000000003,0.2633378932968536,False
14,10,Donald Driver,0.30863651631910505,2.0,29.666600000000003,0.0589887640449438,False
14,10,Katherine Jenkins,0.3214791523695077,1.0,30.0,0.0923392612859097,False
15,1,Gilles Marini,0.08117790574856201,2.0,24.0,0.0414847161572052,False
15,1,Sabrina Bryan,0.07934346294762974,3.0,22.5,0.0425764192139738,False
15,1,Kirstie Alley,0.08087898465449496,12.0,19.0,0.0960698689956331,False
15,1,Kelly Monaco,0.09151413235097038,6.0,21.5,0.2046332046332046,False
15,1,Apolo Anton Ohno,0.07570993907985023,4.0,22.0,0.0049641478212906,False
15,1,Emmitt Smith,0.08295362268081798,1.0,24.5,0.0573634859349145,False
15,1,Shawn Johnson,0.08616441206893066,4.0,22.0,0.1345835631549917,False
15,1,Pamela Anderson,0.03610547609033617,13.0,17.0,0.1036955322669608,True
15,1,Helio Castroneves,0.07529540304378463,6.0,21.5,0.0044125758411472,False
15,1,Joey Fatone,0.07527897223853214,10.0,20.5,0.0121345835631549,False
15,1,Drew Lachey,0.07631615381610306,6.0,21.5,0.0159955874241588,False
15,1,Bristol Palin,0.07903852213584724,11.0,19.5,0.0694980694980695,False
15,1,Melissa Rycroft,0.08022301314413685,9.0,21.0,0.0711527854384997,False
