season,week,celebrity_name,vote_mean,prior_mean,vote_std,vote_CI_lower,vote_CI_upper,consistency_acceptance,consistency_mse,consistency_kl,is_eliminated
8,1,Lawrence Taylor,0.07487493611946064,0.07508187547518722,0.07471523128942467,0.0010635365303120865,0.2767697683499455,1.0,4.811680468696708e-06,0.0004060962142495505,False
8,1,Ty Murray,0.07554801190057796,0.07413452397130404,0.07550625860848183,0.001015021836524938,0.28195264455561836,1.0,4.811680468696708e-06,0.0004060962142495505,False
8,1,Shawn Johnson,0.07768183067409094,0.08063429889615477,0.07421084486066697,0.0015195876291556707,0.27122266071177403,1.0,4.811680468696708e-06,0.0004060962142495505,False
8,1,Steve Wozniak,0.07647254504871094,0.07368092607411175,0.08006014276359441,0.0011187615435734187,0.29146238010319014,1.0,4.811680468696708e-06,0.0004060962142495505,False
8,1,Belinda Carlisle,0.07517765541309536,0.07556445781092047,0.07781130841688827,0.0009985703689540945,0.28158024668177417,1.0,4.811680468696708e-06,0.0004060962142495505,False
8,1,Chuck Wicks,0.07657797514404374,0.07703619571772331,0.07505100630475363,0.0009737463076621482,0.27554923827246164,1.0,4.811680468696708e-06,0.0004060962142495505,False
8,1,Lil' Kim,0.08054626926127946,0.08070942427220096,0.0769708292935611,0.0015808101559452426,0.2851334564070878,1.0,4.811680468696708e-06,0.0004060962142495505,False
8,1,Steve-O,0.07284960859141631,0.0755966763850968,0.07393599166115815,0.0012249137393542105,0.2654501628701798,1.0,4.811680468696708e-06,0.0004060962142495505,False
8,1,Holly Madison,0.07851354700437314,0.07688292071270278,0.0806686171949916,0.001059403956561884,0.2963308764043431,1.0,4.811680468696708e-06,0.0004060962142495505,False
8,1,Melissa Rycroft,0.08047023960441196,0.07896127105466809,0.07612040443261282,0.0010760901138591186,0.27964185324355884,1.0,4.811680468696708e-06,0.0004060962142495505,False
8,2,Gilles Marini,0.07962624779163752,0.07932273951222672,0.07750525218977067,0.0015765949544073329,0.2764602048256345,0.10196278358399184,0.00043850270228822737,0.05770244281716314,False
8,2,Denise Richards,0.0788227686550456,0.07684348471335693,0.07416040203747865,0.0014951594064467567,0.2720858749399512,0.10196278358399184,0.00043850270228822737,0.05770244281716314,False
8,2,David Alan Grier,0.08697899616367694,0.07488508071383226,0.07000840031223923,0.010368477464766067,0.2706048979217293,0.10196278358399184,0.00043850270228822737,0.05770244281716314,False
8,2,Lawrence Taylor,0.07816950680171571,0.07619808441604857,0.07303674696415621,0.0020398157485139947,0.27628007802311016,0.10196278358399184,0.00043850270228822737,0.05770244281716314,False
8,2,Ty Murray,0.07734024760305205,0.07620491152290172,0.07320794639603598,0.0022849671808947707,0.27319553085144543,0.10196278358399184,0.00043850270228822737,0.05770244281716314,False
8,2,Shawn Johnson,0.07950038666960907,0.08016081026478937,0.07775338369327009,0.0016865613182062778,0.28513278189160257,0.10196278358399184,0.00043850270228822737,0.05770244281716314,False
8,2,Steve Wozniak,0.08864930073359178,0.07491595725706479,0.07415762840733398,0.01050836349799374,0.2861900962114819,0.10196278358399184,0.00043850270228822737,0.05770244281716314,False
8,2,Belinda Carlisle,0.007275286483040035,0.07532861366373846,0.006622889126966082,0.00011531768523363299,0.024082964639745442,0.10196278358399184,0.00043850270228822737,0.05770244281716314,True
8,2,Chuck Wicks,0.08190336180299418,0.07624404743711201,0.0798997990513606,0.0022754564641607514,0.29726517066831,0.10196278358399184,0.00043850270228822737,0.05770244281716314,False
8,2,Lil' Kim,0.07928642137157861,0.08075263236023428,0.0749683366991558,0.0017887111246511227,0.2790681061463298,0.10196278358399184,0.00043850270228822737,0.05770244281716314,False
8,2,Steve-O,0.09813371999758647,0.0736109046725644,0.07246872902552277,0.02166798956741669,0.29326509569389586,0.10196278358399184,0.00043850270228822737,0.05770244281716314,False
8,2,Holly Madison,0.08559496354266802,0.07616998726015262,0.07587909599328341,0.006197463100221892,0.285851160585686,0.10196278358399184,0.00043850270228822737,0.05770244281716314,False
8,2,Melissa Rycroft,0.07871879238380453,0.0793627462059779,0.07658129389601462,0.0018285161934844295,0.27978610561966555,0.10196278358399184,0.00043850270228822737,0.05770244281716314,False
8,3,Gilles Marini,0.08303101412513378,0.085608943826318,0.07980908303769305,0.0013074124376523718,0.29089551613326625,0.15426147319706904,0.0005682506671379131,0.05759813839105958,False
8,3,Denise Richards,0.012043997003700515,0.08038124388693628,0.01057351502874325,0.00021504921693313918,0.03692708877501213,0.15426147319706904,0.0005682506671379131,0.05759813839105958,True
8,3,David Alan Grier,0.08445805967356389,0.08407323012985131,0.08303133301921291,0.001342627204446712,0.3029390637715026,0.15426147319706904,0.0005682506671379131,0.05759813839105958,False
8,3,Lawrence Taylor,0.08746116795183581,0.0821160573109091,0.08262721667493081,0.0016325092570176566,0.3031235264784556,0.15426147319706904,0.0005682506671379131,0.05759813839105958,False
8,3,Ty Murray,0.08172243529537662,0.08359170665179588,0.0790735373198664,0.0015380402090900691,0.2938468768751568,0.15426147319706904,0.0005682506671379131,0.05759813839105958,False
8,3,Shawn Johnson,0.08662435906479954,0.0879150137545941,0.0834377556313242,0.0022574640423263033,0.30701075925799054,0.15426147319706904,0.0005682506671379131,0.05759813839105958,False
8,3,Steve Wozniak,0.11734204492887534,0.07725414083023609,0.0758313397880131,0.03184976672370393,0.3091986444345354,0.15426147319706904,0.0005682506671379131,0.05759813839105958,False
8,3,Chuck Wicks,0.08320669323627906,0.08363367338767413,0.07926524912271112,0.001527792826670588,0.28714588794241014,0.15426147319706904,0.0005682506671379131,0.05759813839105958,False
8,3,Lil' Kim,0.09030963635604308,0.08803988487542565,0.0870694803124982,0.0018227399376363695,0.3288295659191653,0.15426147319706904,0.0005682506671379131,0.05759813839105958,False
8,3,Steve-O,0.09949679279283238,0.07970928269858311,0.08282442819318964,0.011570286008017376,0.3239446245230051,0.15426147319706904,0.0005682506671379131,0.05759813839105958,False
8,3,Holly Madison,0.09129688276720103,0.08155585201069974,0.08182173358569249,0.004613303069213428,0.3133617483816564,0.15426147319706904,0.0005682506671379131,0.05759813839105958,False
8,3,Melissa Rycroft,0.08300691680435837,0.08612097063697659,0.07915402084292265,0.0018164222728371533,0.2924077994175649,0.15426147319706904,0.0005682506671379131,0.05759813839105958,False
8,4,Gilles Marini,0.09906416921592857,0.0946739813717154,0.09094345837227784,0.0020364719391957513,0.3417512603150343,0.2,0.000457476920154345,0.04173286766324718,False
8,4,David Alan Grier,0.09546554137059943,0.09017014013504258,0.09015486108257754,0.0014186695500460979,0.33582306203493334,0.2,0.000457476920154345,0.04173286766324718,False
8,4,Lawrence Taylor,0.09872163791459504,0.08850909107202513,0.09019990561866921,0.0028398318534073996,0.3374430412820387,0.2,0.000457476920154345,0.04173286766324718,False
8,4,Ty Murray,0.09340310100009135,0.09184037321690376,0.08775169404180776,0.0018462680027213792,0.3251211453500581,0.2,0.000457476920154345,0.04173286766324718,False
8,4,Shawn Johnson,0.09883953735464314,0.09439095416185896,0.09286914436831867,0.002084343337239118,0.3308069964189703,0.2,0.000457476920154345,0.04173286766324718,False
8,4,Steve Wozniak,0.018298301383161644,0.08466685923118575,0.014996906110363247,0.00037666486423061743,0.05437823582315624,0.2,0.000457476920154345,0.04173286766324718,True
8,4,Chuck Wicks,0.09451271454277099,0.09022392855397644,0.08924255992424411,0.0017139875613175148,0.33397171537675074,0.2,0.000457476920154345,0.04173286766324718,False
8,4,Lil' Kim,0.10299981932628104,0.096688848904905,0.0942474537750985,0.0029165763600207425,0.34764490247880786,0.2,0.000457476920154345,0.04173286766324718,False
8,4,Steve-O,0.10028548245263122,0.08633710151012232,0.08794935571788744,0.0021923527458470276,0.32809686860347,0.2,0.000457476920154345,0.04173286766324718,False
8,4,Holly Madison,0.10187542666706076,0.08782655823262733,0.09020995686916126,0.003366450582233296,0.33365885533480405,0.2,0.000457476920154345,0.04173286766324718,False
8,4,Melissa Rycroft,0.0965342687722362,0.0946721636096373,0.08746663036158525,0.002284097349309214,0.3204918106028479,0.2,0.000457476920154345,0.04173286766324718,False
8,5,Gilles Marini,0.11065857660948784,0.11455039566730078,0.09983990481789039,0.002792286257517103,0.3805146159629252,0.1252740369558409,0.0013031997542192085,0.07851143851389882,False
8,5,David Alan Grier,0.0134937843246553,0.10916405752478331,0.011675448334912344,0.0003110537398628607,0.04280764727586405,0.1252740369558409,0.0013031997542192085,0.07851143851389882,True
8,5,Lawrence Taylor,0.12865487982794194,0.10765049381853417,0.0991498338886756,0.019574147101931207,0.3912468574365484,0.1252740369558409,0.0013031997542192085,0.07851143851389882,False
8,5,Ty Murray,0.1299489429259659,0.10841702189130978,0.1002899080208086,0.016083902830444113,0.38340764812792383,0.1252740369558409,0.0013031997542192085,0.07851143851389882,False
8,5,Shawn Johnson,0.11392496703156181,0.11522838825068217,0.10237006310027885,0.0038297609877679943,0.38432581692874357,0.1252740369558409,0.0013031997542192085,0.07851143851389882,False
8,5,Chuck Wicks,0.12626023293534555,0.10998502681577556,0.10259471522678426,0.00639956189029715,0.36442342422340357,0.1252740369558409,0.0013031997542192085,0.07851143851389882,False
8,5,Lil' Kim,0.11947197896870361,0.11664010398230559,0.10273827254078433,0.003968932953717757,0.3854854508206127,0.1252740369558409,0.0013031997542192085,0.07851143851389882,False
8,5,Steve-O,0.14329543787421747,0.10618788715595322,0.09825931128387758,0.029975874237133323,0.39818692079140694,0.1252740369558409,0.0013031997542192085,0.07851143851389882,False
8,5,Melissa Rycroft,0.11429119950212038,0.11217662489335536,0.10407469925857303,0.003610028869301305,0.3871793105094608,0.1252740369558409,0.0013031997542192085,0.07851143851389882,False
8,6,Gilles Marini,0.13761440763201113,0.1265232853963862,0.12261647816204277,0.0033255833946661205,0.4430598697516256,0.2,0.0012232997292301049,0.05779381256934124,False
8,6,Lawrence Taylor,0.1389771677978556,0.12266113810293598,0.1179843845688767,0.004752974148427382,0.4266658413723946,0.2,0.0012232997292301049,0.05779381256934124,False
8,6,Ty Murray,0.14587863629219303,0.11890343743834651,0.11817939005180267,0.0107207476429052,0.4468631832301386,0.2,0.0012232997292301049,0.05779381256934124,False
8,6,Shawn Johnson,0.1348822765062954,0.12977343095122387,0.12012473734472558,0.003915415188899016,0.44500779722730005,0.2,0.0012232997292301049,0.05779381256934124,False
8,6,Chuck Wicks,0.1361385799761672,0.12367260818788955,0.11981032022914889,0.004276976651148262,0.44916290266961695,0.2,0.0012232997292301049,0.05779381256934124,False
8,6,Lil' Kim,0.14320990681618057,0.1332130609554314,0.12316493360371843,0.004217568281638275,0.4589123337433609,0.2,0.0012232997292301049,0.05779381256934124,False
8,6,Steve-O,0.025940105950532064,0.11706610483931618,0.020570618471801194,0.0005788262827779139,0.07311113280959783,0.2,0.0012232997292301049,0.05779381256934124,True
8,6,Melissa Rycroft,0.13735891902876493,0.1281869341284702,0.12080240323911223,0.003350001777530656,0.44597346551497874,0.2,0.0012232997292301049,0.05779381256934124,False
8,7,Gilles Marini,0.16547853064826168,0.14256506765010396,0.13582629573159685,0.005760391922232498,0.5070483923104615,0.2,0.002003165050775304,0.07237882920041915,False
8,7,Lawrence Taylor,0.02712578116277213,0.13602794291674192,0.021761162676032772,0.0009553719219369935,0.08310440174448797,0.2,0.002003165050775304,0.07237882920041915,True
8,7,Ty Murray,0.16487248925182643,0.13925558543203534,0.1335813787808673,0.008695476698867307,0.49578180781732956,0.2,0.002003165050775304,0.07237882920041915,False
8,7,Shawn Johnson,0.1612672908050993,0.1472564102120807,0.13311547998742446,0.006572002467048044,0.5057392361434453,0.2,0.002003165050775304,0.07237882920041915,False
8,7,Chuck Wicks,0.15761581249937043,0.142537603257792,0.13326575297119533,0.005508568720936703,0.5178973366830901,0.2,0.002003165050775304,0.07237882920041915,False
8,7,Lil' Kim,0.16832809732146028,0.1468446139649983,0.13854821129367023,0.0064321498175598235,0.5173860341426509,0.2,0.002003165050775304,0.07237882920041915,False
8,7,Melissa Rycroft,0.1553119983112097,0.14551277656624778,0.13562683961264663,0.006160524231307083,0.4978737418090984,0.2,0.002003165050775304,0.07237882920041915,False
8,8,Gilles Marini,0.18571364589836145,0.16696801257515148,0.14040540093228152,0.011065488245904661,0.5388461297154408,0.18181818181818182,0.0038670838276623986,0.10010365257927525,False
8,8,Ty Murray,0.19432938819277093,0.16474640886570965,0.13982473997633335,0.015700896102881043,0.5355054696654805,0.18181818181818182,0.0038670838276623986,0.10010365257927525,False
8,8,Shawn Johnson,0.19191132098694344,0.16893443326971136,0.1376191637199818,0.018267468170563583,0.5331546483513305,0.18181818181818182,0.0038670838276623986,0.10010365257927525,False
8,8,Chuck Wicks,0.027727165355114575,0.16411526713312086,0.023789584876100292,0.0006023436639150943,0.08993113057874773,0.18181818181818182,0.0038670838276623986,0.10010365257927525,True
8,8,Lil' Kim,0.18716724322775374,0.17371032556811591,0.14319459362182235,0.015111338301520956,0.5520103201478963,0.18181818181818182,0.0038670838276623986,0.10010365257927525,False
8,8,Melissa Rycroft,0.21315123633905697,0.1615255525881907,0.1360055305658619,0.03902957431293256,0.5507612162675534,0.18181818181818182,0.0038670838276623986,0.10010365257927525,False
8,9,Gilles Marini,0.2344395722264598,0.19995309310072232,0.16057858912127393,0.0197181648261748,0.6044772429862729,0.2,0.006484898310290732,0.10824940003787067,False
8,9,Ty Murray,0.25654514271408724,0.19037745553120047,0.15216475983655608,0.05331690108458935,0.6255125421985028,0.2,0.006484898310290732,0.10824940003787067,False
8,9,Shawn Johnson,0.23124685937973988,0.2046358786771577,0.15816735915916932,0.02229969754819781,0.6081808141159776,0.2,0.006484898310290732,0.10824940003787067,False
8,9,Lil' Kim,0.044460945766105375,0.20309525179797933,0.03448181049459877,0.001964368809235682,0.12766087642458065,0.2,0.006484898310290732,0.10824940003787067,True
8,9,Melissa Rycroft,0.2333074799136078,0.20193832089294017,0.15668641920331786,0.024706255402936986,0.6137432021243605,0.2,0.006484898310290732,0.10824940003787067,False
8,10,Gilles Marini,0.30307868453470654,0.25549757074187857,0.1925681028231661,0.026722412270635924,0.7445447190551372,0.2,0.00882681884429766,0.09180758106115128,False
8,10,Ty Murray,0.07643208616316614,0.23900558312908035,0.05446353048337792,0.0029935071986575963,0.20006335684715218,0.2,0.00882681884429766,0.09180758106115128,True
8,10,Shawn Johnson,0.3121992739092191,0.2555825644957723,0.19500874703047494,0.03204365165588119,0.7625117578775995,0.2,0.00882681884429766,0.09180758106115128,False
8,10,Melissa Rycroft,0.30828995539290777,0.2499142816332688,0.18781237873090173,0.038873221427805464,0.7341608742907043,0.2,0.00882681884429766,0.09180758106115128,False
8,11,Gilles Marini,0.33082189668762824,0.3299174188357709,0.22163721024338418,0.017332994133795965,0.8218023688930957,1.0,2.9051791018890564e-06,1.3133110200855627e-05,False
8,11,Shawn Johnson,0.34222402654989037,0.3407412697356541,0.2213540762439529,0.023001861029866767,0.8136978828655751,1.0,2.9051791018890564e-06,1.3133110200855627e-05,False
8,11,Melissa Rycroft,0.3269540767624807,0.3293413114285751,0.21687275915010193,0.018270706062977215,0.7925323854309891,1.0,2.9051791018890564e-06,1.3133110200855627e-05,False
9,1,Ashley Hamiliton,0.0062836509827319835,0.060795026221265785,0.005801899174108229,0.00011345349229590601,0.02159284909165749,0.16227180527383367,0.00021263896963583437,0.043609554445027204,True
9,1,Debi Mazar,0.06430399010995434,0.061514253991168215,0.06516058460424062,0.0015221860412588518,0.23956134169701584,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Melissa Joan Hart,0.06435008447370243,0.06203553357947318,0.06478120271261771,0.0013673437346167399,0.24725089444011925,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Mark Dacascos,0.06296313279892334,0.06318031143816473,0.06389460776163297,0.0009472825182972236,0.23938450600796501,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Chuck Liddell,0.06640161835896632,0.061578525063879924,0.06492652239095789,0.0016514486052852564,0.23341845339709003,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Natalie Coughlin,0.0630222526855935,0.0627081568474897,0.06399916902288409,0.0011601516834709095,0.23711815759540625,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Louie Vito,0.06632653565968144,0.0627234231018914,0.06715907509195647,0.000983169499878967,0.24594027026641105,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Michael Irvin,0.07219771130648356,0.060797832535316926,0.06870084341886554,0.0040565537962305356,0.2499851399412847,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Joanna Krupa,0.06712665981605831,0.0652337155577401,0.06853459526919191,0.0014850597041002856,0.2530942866897208,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Kathy Ireland,0.06879898385479145,0.0611132920002751,0.06487436147875458,0.0022719605617054542,0.2458612194840276,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Tom DeLay,0.06820178855754283,0.061108673257940484,0.0636974311418354,0.002066825892521101,0.23969220324877308,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Macy Gray,0.07213084840088119,0.06080479018786331,0.06588811518368519,0.004670110725376452,0.2470792731053096,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Aaron Carter,0.06318968082906248,0.06420421960337874,0.06316896020694296,0.0009343973892613847,0.23201751125606876,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Mya,0.06741873145367175,0.0649449017315655,0.06788653459737404,0.0013665809210492452,0.25203807708901815,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Donny Osmond,0.06230587536941555,0.0634864384520469,0.06495309956650828,0.001000602288630714,0.24440845083126903,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,1,Kelly Osbourne,0.06497845534253933,0.06377090643053993,0.06837506717392108,0.001056679330864118,0.25714311336489754,0.16227180527383367,0.00021263896963583437,0.043609554445027204,False
9,2,Debi Mazar,0.073756784300706,0.07119454196295713,0.07019071219214806,0.0016442934296113315,0.2549563840699405,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,2,Melissa Joan Hart,0.07598481309231987,0.07050368052523633,0.07165779369838084,0.0023306667405206196,0.2739903890614452,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,2,Mark Dacascos,0.07324099910809848,0.07119291185963497,0.07416739693897863,0.0013710507699761945,0.27595847244031757,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,2,Chuck Liddell,0.0771534138139758,0.07052558010265456,0.07414107744190056,0.0023310915168657208,0.2743766786651301,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,2,Natalie Coughlin,0.07274403179961313,0.07119774452466734,0.07277614017098287,0.0009227545779594712,0.2726881537141238,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,2,Louie Vito,0.07604984525209245,0.07047356301596959,0.07128456697229571,0.002340506607980876,0.2677841461520476,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,2,Michael Irvin,0.07545895981903615,0.07082187086207758,0.07394795275622901,0.0018720577733130459,0.2759946583040735,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,2,Joanna Krupa,0.07813087340861517,0.07179384586854347,0.07465970627504696,0.0018189343932346873,0.2767086888403022,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,2,Kathy Ireland,0.006165204187123392,0.07016754701082596,0.005685769536686046,8.748680087519865e-05,0.021317861866470705,0.1554001554001554,0.0003230786294729746,0.05190989080773011,True
9,2,Tom DeLay,0.08242811992398137,0.07016234251591015,0.07287352675430622,0.0049767239794015275,0.2627238364829521,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,2,Aaron Carter,0.07939770156865165,0.0737654981400264,0.07999787283415341,0.0014230728736871528,0.29765227909656206,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,2,Mya,0.07858326595909867,0.0748685473040421,0.07637014563628093,0.001731784024249149,0.27743657940145633,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,2,Donny Osmond,0.07320182923462855,0.07275216984672371,0.07179977691283415,0.0012282360605062833,0.26450463485169945,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,2,Kelly Osbourne,0.07770415853205939,0.07058015646073085,0.07268321704203837,0.002359263817297753,0.2704621575688717,0.1554001554001554,0.0003230786294729746,0.05190989080773011,False
9,3,Debi Mazar,0.007562203187127895,0.07537717040101201,0.00658743894160103,0.00012655719124060412,0.024130929882219845,0.12694382735639478,0.0004440492062893787,0.057631766321582865,True
9,3,Melissa Joan Hart,0.08164215149080722,0.07633323069120877,0.0757959531643788,0.0020376393911273045,0.27885769030420077,0.12694382735639478,0.0004440492062893787,0.057631766321582865,False
9,3,Mark Dacascos,0.08153607134965499,0.07582648600861586,0.07646540343300268,0.00281519236887815,0.2857446641653302,0.12694382735639478,0.0004440492062893787,0.057631766321582865,False
9,3,Chuck Liddell,0.08178547397120565,0.07545450259730173,0.0730387643357476,0.005664438462805874,0.2822055687561214,0.12694382735639478,0.0004440492062893787,0.057631766321582865,False
9,3,Natalie Coughlin,0.08428348909303549,0.07944009618492698,0.0782254697809948,0.0015672391070103036,0.28565241501991295,0.12694382735639478,0.0004440492062893787,0.057631766321582865,False
9,3,Louie Vito,0.07515342770968235,0.0767521274449289,0.07068894703784852,0.0018327587211372542,0.2631700666304862,0.12694382735639478,0.0004440492062893787,0.057631766321582865,False
9,3,Michael Irvin,0.10135899429215375,0.07402188833631301,0.07904997775691743,0.017533880651835625,0.30971692024538194,0.12694382735639478,0.0004440492062893787,0.057631766321582865,False
9,3,Joanna Krupa,0.07758500004196649,0.0791192693984984,0.07561981392162344,0.001817376002524343,0.27934480031259046,0.12694382735639478,0.0004440492062893787,0.057631766321582865,False
9,3,Tom DeLay,0.09149437768144215,0.0745603498716328,0.07243054574578883,0.013762289335147688,0.2784717108555289,0.12694382735639478,0.0004440492062893787,0.057631766321582865,False
9,3,Aaron Carter,0.07999893530977112,0.07755171335882499,0.07875581264164529,0.0015501610699111467,0.2905706880192129,0.12694382735639478,0.0004440492062893787,0.057631766321582865,False
9,3,Mya,0.08070123661953096,0.08143588671869266,0.077950780843628,0.0022253683034648155,0.2862184838007167,0.12694382735639478,0.0004440492062893787,0.057631766321582865,False
9,3,Donny Osmond,0.07843613538780327,0.07726133105600344,0.07662096906157456,0.0015180025855274155,0.2726276046151978,0.12694382735639478,0.0004440492062893787,0.057631766321582865,False
9,3,Kelly Osbourne,0.07846250386581907,0.07686594793204043,0.07737446609729617,0.0023216022013704874,0.2872819960574093,0.12694382735639478,0.0004440492062893787,0.057631766321582865,False
9,4,Melissa Joan Hart,0.09590359074425293,0.09395962935669464,0.09395095941534626,0.001647098795875148,0.3465236293441195,0.18181818181818182,0.0006256952809331692,0.05742607091859193,False
9,4,Mark Dacascos,0.09562179869425841,0.09055769772144898,0.09053846725523722,0.0018634770235038919,0.3370667675645421,0.18181818181818182,0.0006256952809331692,0.05742607091859193,False
9,4,Chuck Liddell,0.012465282043314879,0.08786790264225215,0.010725199094969311,0.000216014143422137,0.038512418346991005,0.18181818181818182,0.0006256952809331692,0.05742607091859193,True
9,4,Natalie Coughlin,0.09569045126468119,0.09167617168911642,0.08871445604235141,0.002395922574004802,0.32305602604137834,0.18181818181818182,0.0006256952809331692,0.05742607091859193,False
9,4,Louie Vito,0.10914451876791303,0.08724740028372481,0.08754344617664837,0.012886311323271702,0.3449397093354127,0.18181818181818182,0.0006256952809331692,0.05742607091859193,False
9,4,Michael Irvin,0.10924451112504358,0.08721975214112293,0.0869073996115096,0.012983152719765958,0.32745029509009316,0.18181818181818182,0.0006256952809331692,0.05742607091859193,False
9,4,Joanna Krupa,0.09537460942601508,0.09398283074724408,0.09228958627725188,0.0017722621908531186,0.3378543995811907,0.18181818181818182,0.0006256952809331692,0.05742607091859193,False
9,4,Aaron Carter,0.10139923751507894,0.08876306434938533,0.09053885827686511,0.0047004920582998716,0.350126712574824,0.18181818181818182,0.0006256952809331692,0.05742607091859193,False
9,4,Mya,0.09666187211088086,0.09568804185219697,0.09086939032498094,0.00194864457690941,0.34547045956030736,0.18181818181818182,0.0006256952809331692,0.05742607091859193,False
9,4,Donny Osmond,0.09667644365320212,0.09176468107093515,0.08702882290011608,0.0022002300120342426,0.315389353303589,0.18181818181818182,0.0006256952809331692,0.05742607091859193,False
9,4,Kelly Osbourne,0.09181768465535903,0.09127282814587855,0.08704953338071568,0.002845894907326634,0.32969334891893015,0.18181818181818182,0.0006256952809331692,0.05742607091859193,False
9,5,Melissa Joan Hart,0.11172841898947193,0.0989361069604624,0.09845623091344703,0.004484872359727479,0.3719079186430062,0.15680125441003528,0.0008814038043817356,0.0695176338274295,False
9,5,Mark Dacascos,0.10445680637082037,0.10067694918679264,0.09672938431097813,0.0028027245766426992,0.3562914514082035,0.15680125441003528,0.0008814038043817356,0.0695176338274295,False
9,5,Natalie Coughlin,0.010582374472318346,0.09826910586768724,0.009463820138959222,0.00019695258369283953,0.03466973463744926,0.15680125441003528,0.0008814038043817356,0.0695176338274295,True
9,5,Louie Vito,0.10893992954996194,0.09829216150697935,0.09384078583376762,0.007807738683107752,0.352407385291348,0.15680125441003528,0.0008814038043817356,0.0695176338274295,False
9,5,Michael Irvin,0.11799717132059004,0.09765858088471828,0.09724606254397368,0.012696612039633716,0.37367354617221,0.15680125441003528,0.0008814038043817356,0.0695176338274295,False
9,5,Joanna Krupa,0.10713194723364153,0.10077202266621561,0.09420106061042216,0.004273641787449309,0.3438960133503271,0.15680125441003528,0.0008814038043817356,0.0695176338274295,False
9,5,Aaron Carter,0.11657519296636432,0.09993678299427744,0.1005628740404014,0.005274237850038814,0.3665178210271354,0.15680125441003528,0.0008814038043817356,0.0695176338274295,False
9,5,Mya,0.10815710688627923,0.10322589853508568,0.0974189757404579,0.003311651191075408,0.3578246445939101,0.15680125441003528,0.0008814038043817356,0.0695176338274295,False
9,5,Donny Osmond,0.10725678034506747,0.1025902065302431,0.09835587610702573,0.002729997680548349,0.3568070394565525,0.15680125441003528,0.0008814038043817356,0.0695176338274295,False
9,5,Kelly Osbourne,0.10717427186548416,0.09964218486753819,0.09698936586829288,0.0035748034465500457,0.357174804537743,0.15680125441003528,0.0008814038043817356,0.0695176338274295,False
9,6,Melissa Joan Hart,0.01688971279841164,0.10768936191239212,0.014404809926583913,0.000335336560878893,0.051356304847272445,0.2,0.0011242135290742382,0.06761011667420863,True
9,6,Mark Dacascos,0.12061032011860447,0.11252485612860506,0.10798845710306788,0.0034496849932968044,0.39707154752440366,0.2,0.0011242135290742382,0.06761011667420863,False
9,6,Louie Vito,0.1305872804780859,0.10764530862387282,0.10698003524205936,0.009958777546913048,0.4023815402820335,0.2,0.0011242135290742382,0.06761011667420863,False
9,6,Michael Irvin,0.13832032681124512,0.10638444287801142,0.10489165839185378,0.020328773162839143,0.4130226969622319,0.2,0.0011242135290742382,0.06761011667420863,False
9,6,Joanna Krupa,0.1169664894071719,0.11640389755349578,0.107119465682312,0.002520013764572243,0.3870272074473066,0.2,0.0011242135290742382,0.06761011667420863,False
9,6,Aaron Carter,0.11728261743507283,0.11364908180301828,0.10785830291603143,0.0037110103116192662,0.39541343169839305,0.2,0.0011242135290742382,0.06761011667420863,False
9,6,Mya,0.11961258073565219,0.11526489822800802,0.11146275023953794,0.0030766510354557426,0.41673923091369164,0.2,0.0011242135290742382,0.06761011667420863,False
9,6,Donny Osmond,0.11702078741091969,0.11202285615300227,0.10638755195380954,0.0025179673765541627,0.40261660614642153,0.2,0.0011242135290742382,0.06761011667420863,False
9,6,Kelly Osbourne,0.12270988480483604,0.10841529671959424,0.09930262379482911,0.006037311743443603,0.38163099374987663,0.2,0.0011242135290742382,0.06761011667420863,False
